# time[ns]	wake_long[V/pC]	wake_dip_x[V/pC/mm]	wake_dip_y[V/pC/mm]
-0.136176	0.0	0.0	0.0
-0.1361343	0.0	0.0	0.0
-0.1360926	0.0	0.0	0.0
-0.1360509	0.0	0.0	0.0
-0.1360092	0.0	0.0	0.0
-0.1359675	0.0	0.0	0.0
-0.1359258	0.0	0.0	0.0
-0.1358841	0.0	0.0	0.0
-0.1358424	0.0	0.0	0.0
-0.1358007	0.0	0.0	0.0
-0.135759	0.0	0.0	0.0
-0.1357173	0.0	0.0	0.0
-0.1356756	0.0	0.0	0.0
-0.1356339	0.0	0.0	0.0
-0.1355922	0.0	0.0	0.0
-0.1355505	0.0	0.0	0.0
-0.1355089	0.0	0.0	0.0
-0.1354672	0.0	0.0	0.0
-0.1354255	0.0	0.0	0.0
-0.1353838	0.0	0.0	0.0
-0.1353421	0.0	0.0	0.0
-0.1353004	0.0	0.0	0.0
-0.1352587	0.0	0.0	0.0
-0.135217	0.0	0.0	0.0
-0.1351753	0.0	0.0	0.0
-0.1351336	0.0	0.0	0.0
-0.1350919	0.0	0.0	0.0
-0.1350502	0.0	0.0	0.0
-0.1350085	0.0	0.0	0.0
-0.1349668	0.0	0.0	0.0
-0.1349251	0.0	0.0	0.0
-0.1348834	0.0	0.0	0.0
-0.1348417	0.0	0.0	0.0
-0.1348	0.0	0.0	0.0
-0.1347583	0.0	0.0	0.0
-0.1347166	0.0	0.0	0.0
-0.1346749	0.0	0.0	0.0
-0.1346332	0.0	0.0	0.0
-0.1345915	0.0	0.0	0.0
-0.1345498	0.0	0.0	0.0
-0.1345081	0.0	0.0	0.0
-0.1344664	0.0	0.0	0.0
-0.1344247	0.0	0.0	0.0
-0.134383	0.0	0.0	0.0
-0.1343413	0.0	0.0	0.0
-0.1342996	0.0	0.0	0.0
-0.1342579	0.0	0.0	0.0
-0.1342162	0.0	0.0	0.0
-0.1341745	0.0	0.0	0.0
-0.1341328	0.0	0.0	0.0
-0.1340911	0.0	0.0	0.0
-0.1340494	0.0	0.0	0.0
-0.1340077	0.0	0.0	0.0
-0.133966	0.0	0.0	0.0
-0.1339243	0.0	0.0	0.0
-0.1338826	0.0	0.0	0.0
-0.1338409	0.0	0.0	0.0
-0.1337992	0.0	0.0	0.0
-0.1337576	0.0	0.0	0.0
-0.1337159	0.0	0.0	0.0
-0.1336742	0.0	0.0	0.0
-0.1336325	0.0	0.0	0.0
-0.1335908	0.0	0.0	0.0
-0.1335491	0.0	0.0	0.0
-0.1335074	0.0	0.0	0.0
-0.1334657	0.0	0.0	0.0
-0.133424	0.0	0.0	0.0
-0.1333823	0.0	0.0	0.0
-0.1333406	0.0	0.0	0.0
-0.1332989	0.0	0.0	0.0
-0.1332572	0.0	0.0	0.0
-0.1332155	0.0	0.0	0.0
-0.1331738	0.0	0.0	0.0
-0.1331321	0.0	0.0	0.0
-0.1330904	0.0	0.0	0.0
-0.1330487	0.0	0.0	0.0
-0.133007	0.0	0.0	0.0
-0.1329653	0.0	0.0	0.0
-0.1329236	0.0	0.0	0.0
-0.1328819	0.0	0.0	0.0
-0.1328402	0.0	0.0	0.0
-0.1327985	0.0	0.0	0.0
-0.1327568	0.0	0.0	0.0
-0.1327151	0.0	0.0	0.0
-0.1326734	0.0	0.0	0.0
-0.1326317	0.0	0.0	0.0
-0.13259	0.0	0.0	0.0
-0.1325483	0.0	0.0	0.0
-0.1325066	0.0	0.0	0.0
-0.1324649	0.0	0.0	0.0
-0.1324232	0.0	0.0	0.0
-0.1323815	0.0	0.0	0.0
-0.1323398	0.0	0.0	0.0
-0.1322981	0.0	0.0	0.0
-0.1322564	0.0	0.0	0.0
-0.1322147	0.0	0.0	0.0
-0.132173	0.0	0.0	0.0
-0.1321313	0.0	0.0	0.0
-0.1320896	0.0	0.0	0.0
-0.1320479	0.0	0.0	0.0
-0.1320063	0.0	0.0	0.0
-0.1319646	0.0	0.0	0.0
-0.1319229	0.0	0.0	0.0
-0.1318812	0.0	0.0	0.0
-0.1318395	0.0	0.0	0.0
-0.1317978	0.0	0.0	0.0
-0.1317561	0.0	0.0	0.0
-0.1317144	0.0	0.0	0.0
-0.1316727	0.0	0.0	0.0
-0.131631	0.0	0.0	0.0
-0.1315893	0.0	0.0	0.0
-0.1315476	0.0	0.0	0.0
-0.1315059	0.0	0.0	0.0
-0.1314642	0.0	0.0	0.0
-0.1314225	0.0	0.0	0.0
-0.1313808	0.0	0.0	0.0
-0.1313391	0.0	0.0	0.0
-0.1312974	0.0	0.0	0.0
-0.1312557	0.0	0.0	0.0
-0.131214	0.0	0.0	0.0
-0.1311723	0.0	0.0	0.0
-0.1311306	0.0	0.0	0.0
-0.1310889	0.0	0.0	0.0
-0.1310472	0.0	0.0	0.0
-0.1310055	0.0	0.0	0.0
-0.1309638	0.0	0.0	0.0
-0.1309221	0.0	0.0	0.0
-0.1308804	0.0	0.0	0.0
-0.1308387	0.0	0.0	0.0
-0.130797	0.0	0.0	0.0
-0.1307553	0.0	0.0	0.0
-0.1307136	0.0	0.0	0.0
-0.1306719	0.0	0.0	0.0
-0.1306302	0.0	0.0	0.0
-0.1305885	0.0	0.0	0.0
-0.1305468	0.0	0.0	0.0
-0.1305051	0.0	0.0	0.0
-0.1304634	0.0	0.0	0.0
-0.1304217	0.0	0.0	0.0
-0.13038	0.0	0.0	0.0
-0.1303383	0.0	0.0	0.0
-0.1302967	0.0	0.0	0.0
-0.130255	0.0	0.0	0.0
-0.1302133	0.0	0.0	0.0
-0.1301716	0.0	0.0	0.0
-0.1301299	0.0	0.0	0.0
-0.1300882	0.0	0.0	0.0
-0.1300465	0.0	0.0	0.0
-0.1300048	0.0	0.0	0.0
-0.1299631	0.0	0.0	0.0
-0.1299214	0.0	0.0	0.0
-0.1298797	0.0	0.0	0.0
-0.129838	0.0	0.0	0.0
-0.1297963	0.0	0.0	0.0
-0.1297546	0.0	0.0	0.0
-0.1297129	0.0	0.0	0.0
-0.1296712	0.0	0.0	0.0
-0.1296295	0.0	0.0	0.0
-0.1295878	0.0	0.0	0.0
-0.1295461	0.0	0.0	0.0
-0.1295044	0.0	0.0	0.0
-0.1294627	0.0	0.0	0.0
-0.129421	0.0	0.0	0.0
-0.1293793	0.0	0.0	0.0
-0.1293376	0.0	0.0	0.0
-0.1292959	0.0	0.0	0.0
-0.1292542	0.0	0.0	0.0
-0.1292125	0.0	0.0	0.0
-0.1291708	0.0	0.0	0.0
-0.1291291	0.0	0.0	0.0
-0.1290874	0.0	0.0	0.0
-0.1290457	0.0	0.0	0.0
-0.129004	0.0	0.0	0.0
-0.1289623	0.0	0.0	0.0
-0.1289206	0.0	0.0	0.0
-0.1288789	0.0	0.0	0.0
-0.1288372	0.0	0.0	0.0
-0.1287955	0.0	0.0	0.0
-0.1287538	0.0	0.0	0.0
-0.1287121	0.0	0.0	0.0
-0.1286704	0.0	0.0	0.0
-0.1286287	0.0	0.0	0.0
-0.128587	0.0	0.0	0.0
-0.1285454	0.0	0.0	0.0
-0.1285037	0.0	0.0	0.0
-0.128462	0.0	0.0	0.0
-0.1284203	0.0	0.0	0.0
-0.1283786	0.0	0.0	0.0
-0.1283369	0.0	0.0	0.0
-0.1282952	0.0	0.0	0.0
-0.1282535	0.0	0.0	0.0
-0.1282118	0.0	0.0	0.0
-0.1281701	0.0	0.0	0.0
-0.1281284	0.0	0.0	0.0
-0.1280867	0.0	0.0	0.0
-0.128045	0.0	0.0	0.0
-0.1280033	0.0	0.0	0.0
-0.1279616	0.0	0.0	0.0
-0.1279199	0.0	0.0	0.0
-0.1278782	0.0	0.0	0.0
-0.1278365	0.0	0.0	0.0
-0.1277948	0.0	0.0	0.0
-0.1277531	0.0	0.0	0.0
-0.1277114	0.0	0.0	0.0
-0.1276697	0.0	0.0	0.0
-0.127628	0.0	0.0	0.0
-0.1275863	0.0	0.0	0.0
-0.1275446	0.0	0.0	0.0
-0.1275029	0.0	0.0	0.0
-0.1274612	0.0	0.0	0.0
-0.1274195	0.0	0.0	0.0
-0.1273778	0.0	0.0	0.0
-0.1273361	0.0	0.0	0.0
-0.1272944	0.0	0.0	0.0
-0.1272527	0.0	0.0	0.0
-0.127211	0.0	0.0	0.0
-0.1271693	0.0	0.0	0.0
-0.1271276	0.0	0.0	0.0
-0.1270859	0.0	0.0	0.0
-0.1270442	0.0	0.0	0.0
-0.1270025	0.0	0.0	0.0
-0.1269608	0.0	0.0	0.0
-0.1269191	0.0	0.0	0.0
-0.1268774	0.0	0.0	0.0
-0.1268357	0.0	0.0	0.0
-0.1267941	0.0	0.0	0.0
-0.1267524	0.0	0.0	0.0
-0.1267107	0.0	0.0	0.0
-0.126669	0.0	0.0	0.0
-0.1266273	0.0	0.0	0.0
-0.1265856	0.0	0.0	0.0
-0.1265439	0.0	0.0	0.0
-0.1265022	0.0	0.0	0.0
-0.1264605	0.0	0.0	0.0
-0.1264188	0.0	0.0	0.0
-0.1263771	0.0	0.0	0.0
-0.1263354	0.0	0.0	0.0
-0.1262937	0.0	0.0	0.0
-0.126252	0.0	0.0	0.0
-0.1262103	0.0	0.0	0.0
-0.1261686	0.0	0.0	0.0
-0.1261269	0.0	0.0	0.0
-0.1260852	0.0	0.0	0.0
-0.1260435	0.0	0.0	0.0
-0.1260018	0.0	0.0	0.0
-0.1259601	0.0	0.0	0.0
-0.1259184	0.0	0.0	0.0
-0.1258767	0.0	0.0	0.0
-0.125835	0.0	0.0	0.0
-0.1257933	0.0	0.0	0.0
-0.1257516	0.0	0.0	0.0
-0.1257099	0.0	0.0	0.0
-0.1256682	0.0	0.0	0.0
-0.1256265	0.0	0.0	0.0
-0.1255848	0.0	0.0	0.0
-0.1255431	0.0	0.0	0.0
-0.1255014	0.0	0.0	0.0
-0.1254597	0.0	0.0	0.0
-0.125418	0.0	0.0	0.0
-0.1253763	0.0	0.0	0.0
-0.1253346	0.0	0.0	0.0
-0.1252929	0.0	0.0	0.0
-0.1252512	0.0	0.0	0.0
-0.1252095	0.0	0.0	0.0
-0.1251678	0.0	0.0	0.0
-0.1251261	0.0	0.0	0.0
-0.1250845	0.0	0.0	0.0
-0.1250428	0.0	0.0	0.0
-0.1250011	0.0	0.0	0.0
-0.1249594	0.0	0.0	0.0
-0.1249177	0.0	0.0	0.0
-0.124876	0.0	0.0	0.0
-0.1248343	0.0	0.0	0.0
-0.1247926	0.0	0.0	0.0
-0.1247509	0.0	0.0	0.0
-0.1247092	0.0	0.0	0.0
-0.1246675	0.0	0.0	0.0
-0.1246258	0.0	0.0	0.0
-0.1245841	0.0	0.0	0.0
-0.1245424	0.0	0.0	0.0
-0.1245007	0.0	0.0	0.0
-0.124459	0.0	0.0	0.0
-0.1244173	0.0	0.0	0.0
-0.1243756	0.0	0.0	0.0
-0.1243339	0.0	0.0	0.0
-0.1242922	0.0	0.0	0.0
-0.1242505	0.0	0.0	0.0
-0.1242088	0.0	0.0	0.0
-0.1241671	0.0	0.0	0.0
-0.1241254	0.0	0.0	0.0
-0.1240837	0.0	0.0	0.0
-0.124042	0.0	0.0	0.0
-0.1240003	0.0	0.0	0.0
-0.1239586	0.0	0.0	0.0
-0.1239169	0.0	0.0	0.0
-0.1238752	0.0	0.0	0.0
-0.1238335	0.0	0.0	0.0
-0.1237918	0.0	0.0	0.0
-0.1237501	0.0	0.0	0.0
-0.1237084	0.0	0.0	0.0
-0.1236667	0.0	0.0	0.0
-0.123625	0.0	0.0	0.0
-0.1235833	0.0	0.0	0.0
-0.1235416	0.0	0.0	0.0
-0.1234999	0.0	0.0	0.0
-0.1234582	0.0	0.0	0.0
-0.1234165	0.0	0.0	0.0
-0.1233748	0.0	0.0	0.0
-0.1233332	0.0	0.0	0.0
-0.1232915	0.0	0.0	0.0
-0.1232498	0.0	0.0	0.0
-0.1232081	0.0	0.0	0.0
-0.1231664	0.0	0.0	0.0
-0.1231247	0.0	0.0	0.0
-0.123083	0.0	0.0	0.0
-0.1230413	0.0	0.0	0.0
-0.1229996	0.0	0.0	0.0
-0.1229579	0.0	0.0	0.0
-0.1229162	0.0	0.0	0.0
-0.1228745	0.0	0.0	0.0
-0.1228328	0.0	0.0	0.0
-0.1227911	0.0	0.0	0.0
-0.1227494	0.0	0.0	0.0
-0.1227077	0.0	0.0	0.0
-0.122666	0.0	0.0	0.0
-0.1226243	0.0	0.0	0.0
-0.1225826	0.0	0.0	0.0
-0.1225409	0.0	0.0	0.0
-0.1224992	0.0	0.0	0.0
-0.1224575	0.0	0.0	0.0
-0.1224158	0.0	0.0	0.0
-0.1223741	0.0	0.0	0.0
-0.1223324	0.0	0.0	0.0
-0.1222907	0.0	0.0	0.0
-0.122249	0.0	0.0	0.0
-0.1222073	0.0	0.0	0.0
-0.1221656	0.0	0.0	0.0
-0.1221239	0.0	0.0	0.0
-0.1220822	0.0	0.0	0.0
-0.1220405	0.0	0.0	0.0
-0.1219988	0.0	0.0	0.0
-0.1219571	0.0	0.0	0.0
-0.1219154	0.0	0.0	0.0
-0.1218737	0.0	0.0	0.0
-0.121832	0.0	0.0	0.0
-0.1217903	0.0	0.0	0.0
-0.1217486	0.0	0.0	0.0
-0.1217069	0.0	0.0	0.0
-0.1216652	0.0	0.0	0.0
-0.1216236	0.0	0.0	0.0
-0.1215819	0.0	0.0	0.0
-0.1215402	0.0	0.0	0.0
-0.1214985	0.0	0.0	0.0
-0.1214568	0.0	0.0	0.0
-0.1214151	0.0	0.0	0.0
-0.1213734	0.0	0.0	0.0
-0.1213317	0.0	0.0	0.0
-0.12129	0.0	0.0	0.0
-0.1212483	0.0	0.0	0.0
-0.1212066	0.0	0.0	0.0
-0.1211649	0.0	0.0	0.0
-0.1211232	0.0	0.0	0.0
-0.1210815	0.0	0.0	0.0
-0.1210398	0.0	0.0	0.0
-0.1209981	0.0	0.0	0.0
-0.1209564	0.0	0.0	0.0
-0.1209147	0.0	0.0	0.0
-0.120873	0.0	0.0	0.0
-0.1208313	0.0	0.0	0.0
-0.1207896	0.0	0.0	0.0
-0.1207479	0.0	0.0	0.0
-0.1207062	0.0	0.0	0.0
-0.1206645	0.0	0.0	0.0
-0.1206228	0.0	0.0	0.0
-0.1205811	0.0	0.0	0.0
-0.1205394	0.0	0.0	0.0
-0.1204977	0.0	0.0	0.0
-0.120456	0.0	0.0	0.0
-0.1204143	0.0	0.0	0.0
-0.1203726	0.0	0.0	0.0
-0.1203309	0.0	0.0	0.0
-0.1202892	0.0	0.0	0.0
-0.1202475	0.0	0.0	0.0
-0.1202058	0.0	0.0	0.0
-0.1201641	0.0	0.0	0.0
-0.1201224	0.0	0.0	0.0
-0.1200807	0.0	0.0	0.0
-0.120039	0.0	0.0	0.0
-0.1199973	0.0	0.0	0.0
-0.1199556	0.0	0.0	0.0
-0.1199139	0.0	0.0	0.0
-0.1198723	0.0	0.0	0.0
-0.1198306	0.0	0.0	0.0
-0.1197889	0.0	0.0	0.0
-0.1197472	0.0	0.0	0.0
-0.1197055	0.0	0.0	0.0
-0.1196638	0.0	0.0	0.0
-0.1196221	0.0	0.0	0.0
-0.1195804	0.0	0.0	0.0
-0.1195387	0.0	0.0	0.0
-0.119497	0.0	0.0	0.0
-0.1194553	0.0	0.0	0.0
-0.1194136	0.0	0.0	0.0
-0.1193719	0.0	0.0	0.0
-0.1193302	0.0	0.0	0.0
-0.1192885	0.0	0.0	0.0
-0.1192468	0.0	0.0	0.0
-0.1192051	0.0	0.0	0.0
-0.1191634	0.0	0.0	0.0
-0.1191217	0.0	0.0	0.0
-0.11908	0.0	0.0	0.0
-0.1190383	0.0	0.0	0.0
-0.1189966	0.0	0.0	0.0
-0.1189549	0.0	0.0	0.0
-0.1189132	0.0	0.0	0.0
-0.1188715	0.0	0.0	0.0
-0.1188298	0.0	0.0	0.0
-0.1187881	0.0	0.0	0.0
-0.1187464	0.0	0.0	0.0
-0.1187047	0.0	0.0	0.0
-0.118663	0.0	0.0	0.0
-0.1186213	0.0	0.0	0.0
-0.1185796	0.0	0.0	0.0
-0.1185379	0.0	0.0	0.0
-0.1184962	0.0	0.0	0.0
-0.1184545	0.0	0.0	0.0
-0.1184128	0.0	0.0	0.0
-0.1183711	0.0	0.0	0.0
-0.1183294	0.0	0.0	0.0
-0.1182877	0.0	0.0	0.0
-0.118246	0.0	0.0	0.0
-0.1182043	0.0	0.0	0.0
-0.1181626	0.0	0.0	0.0
-0.118121	0.0	0.0	0.0
-0.1180793	0.0	0.0	0.0
-0.1180376	0.0	0.0	0.0
-0.1179959	0.0	0.0	0.0
-0.1179542	0.0	0.0	0.0
-0.1179125	0.0	0.0	0.0
-0.1178708	0.0	0.0	0.0
-0.1178291	0.0	0.0	0.0
-0.1177874	0.0	0.0	0.0
-0.1177457	0.0	0.0	0.0
-0.117704	0.0	0.0	0.0
-0.1176623	0.0	0.0	0.0
-0.1176206	0.0	0.0	0.0
-0.1175789	0.0	0.0	0.0
-0.1175372	0.0	0.0	0.0
-0.1174955	0.0	0.0	0.0
-0.1174538	0.0	0.0	0.0
-0.1174121	0.0	0.0	0.0
-0.1173704	0.0	0.0	0.0
-0.1173287	0.0	0.0	0.0
-0.117287	0.0	0.0	0.0
-0.1172453	0.0	0.0	0.0
-0.1172036	0.0	0.0	0.0
-0.1171619	0.0	0.0	0.0
-0.1171202	0.0	0.0	0.0
-0.1170785	0.0	0.0	0.0
-0.1170368	0.0	0.0	0.0
-0.1169951	0.0	0.0	0.0
-0.1169534	0.0	0.0	0.0
-0.1169117	0.0	0.0	0.0
-0.11687	0.0	0.0	0.0
-0.1168283	0.0	0.0	0.0
-0.1167866	0.0	0.0	0.0
-0.1167449	0.0	0.0	0.0
-0.1167032	0.0	0.0	0.0
-0.1166615	0.0	0.0	0.0
-0.1166198	0.0	0.0	0.0
-0.1165781	0.0	0.0	0.0
-0.1165364	0.0	0.0	0.0
-0.1164947	0.0	0.0	0.0
-0.116453	0.0	0.0	0.0
-0.1164114	0.0	0.0	0.0
-0.1163697	0.0	0.0	0.0
-0.116328	0.0	0.0	0.0
-0.1162863	0.0	0.0	0.0
-0.1162446	0.0	0.0	0.0
-0.1162029	0.0	0.0	0.0
-0.1161612	0.0	0.0	0.0
-0.1161195	0.0	0.0	0.0
-0.1160778	0.0	0.0	0.0
-0.1160361	0.0	0.0	0.0
-0.1159944	0.0	0.0	0.0
-0.1159527	0.0	0.0	0.0
-0.115911	0.0	0.0	0.0
-0.1158693	0.0	0.0	0.0
-0.1158276	0.0	0.0	0.0
-0.1157859	0.0	0.0	0.0
-0.1157442	0.0	0.0	0.0
-0.1157025	0.0	0.0	0.0
-0.1156608	0.0	0.0	0.0
-0.1156191	0.0	0.0	0.0
-0.1155774	0.0	0.0	0.0
-0.1155357	0.0	0.0	0.0
-0.115494	0.0	0.0	0.0
-0.1154523	0.0	0.0	0.0
-0.1154106	0.0	0.0	0.0
-0.1153689	0.0	0.0	0.0
-0.1153272	0.0	0.0	0.0
-0.1152855	0.0	0.0	0.0
-0.1152438	0.0	0.0	0.0
-0.1152021	0.0	0.0	0.0
-0.1151604	0.0	0.0	0.0
-0.1151187	0.0	0.0	0.0
-0.115077	0.0	0.0	0.0
-0.1150353	0.0	0.0	0.0
-0.1149936	0.0	0.0	0.0
-0.1149519	0.0	0.0	0.0
-0.1149102	0.0	0.0	0.0
-0.1148685	0.0	0.0	0.0
-0.1148268	0.0	0.0	0.0
-0.1147851	0.0	0.0	0.0
-0.1147434	0.0	0.0	0.0
-0.1147017	0.0	0.0	0.0
-0.1146601	0.0	0.0	0.0
-0.1146184	0.0	0.0	0.0
-0.1145767	0.0	0.0	0.0
-0.114535	0.0	0.0	0.0
-0.1144933	0.0	0.0	0.0
-0.1144516	0.0	0.0	0.0
-0.1144099	0.0	0.0	0.0
-0.1143682	0.0	0.0	0.0
-0.1143265	0.0	0.0	0.0
-0.1142848	0.0	0.0	0.0
-0.1142431	0.0	0.0	0.0
-0.1142014	0.0	0.0	0.0
-0.1141597	0.0	0.0	0.0
-0.114118	0.0	0.0	0.0
-0.1140763	0.0	0.0	0.0
-0.1140346	0.0	0.0	0.0
-0.1139929	0.0	0.0	0.0
-0.1139512	0.0	0.0	0.0
-0.1139095	0.0	0.0	0.0
-0.1138678	0.0	0.0	0.0
-0.1138261	0.0	0.0	0.0
-0.1137844	0.0	0.0	0.0
-0.1137427	0.0	0.0	0.0
-0.113701	0.0	0.0	0.0
-0.1136593	0.0	0.0	0.0
-0.1136176	0.0	0.0	0.0
-0.1135759	0.0	0.0	0.0
-0.1135342	0.0	0.0	0.0
-0.1134925	0.0	0.0	0.0
-0.1134508	0.0	0.0	0.0
-0.1134091	0.0	0.0	0.0
-0.1133674	0.0	0.0	0.0
-0.1133257	0.0	0.0	0.0
-0.113284	0.0	0.0	0.0
-0.1132423	0.0	0.0	0.0
-0.1132006	0.0	0.0	0.0
-0.1131589	0.0	0.0	0.0
-0.1131172	0.0	0.0	0.0
-0.1130755	0.0	0.0	0.0
-0.1130338	0.0	0.0	0.0
-0.1129921	0.0	0.0	0.0
-0.1129505	0.0	0.0	0.0
-0.1129088	0.0	0.0	0.0
-0.1128671	0.0	0.0	0.0
-0.1128254	0.0	0.0	0.0
-0.1127837	0.0	0.0	0.0
-0.112742	0.0	0.0	0.0
-0.1127003	0.0	0.0	0.0
-0.1126586	0.0	0.0	0.0
-0.1126169	0.0	0.0	0.0
-0.1125752	0.0	0.0	0.0
-0.1125335	0.0	0.0	0.0
-0.1124918	0.0	0.0	0.0
-0.1124501	0.0	0.0	0.0
-0.1124084	0.0	0.0	0.0
-0.1123667	0.0	0.0	0.0
-0.112325	0.0	0.0	0.0
-0.1122833	0.0	0.0	0.0
-0.1122416	0.0	0.0	0.0
-0.1121999	0.0	0.0	0.0
-0.1121582	0.0	0.0	0.0
-0.1121165	0.0	0.0	0.0
-0.1120748	0.0	0.0	0.0
-0.1120331	0.0	0.0	0.0
-0.1119914	0.0	0.0	0.0
-0.1119497	0.0	0.0	0.0
-0.111908	0.0	0.0	0.0
-0.1118663	0.0	0.0	0.0
-0.1118246	0.0	0.0	0.0
-0.1117829	0.0	0.0	0.0
-0.1117412	0.0	0.0	0.0
-0.1116995	0.0	0.0	0.0
-0.1116578	0.0	0.0	0.0
-0.1116161	0.0	0.0	0.0
-0.1115744	0.0	0.0	0.0
-0.1115327	0.0	0.0	0.0
-0.111491	0.0	0.0	0.0
-0.1114493	0.0	0.0	0.0
-0.1114076	0.0	0.0	0.0
-0.1113659	0.0	0.0	0.0
-0.1113242	0.0	0.0	0.0
-0.1112825	0.0	0.0	0.0
-0.1112408	0.0	0.0	0.0
-0.1111992	0.0	0.0	0.0
-0.1111575	0.0	0.0	0.0
-0.1111158	0.0	0.0	0.0
-0.1110741	0.0	0.0	0.0
-0.1110324	0.0	0.0	0.0
-0.1109907	0.0	0.0	0.0
-0.110949	0.0	0.0	0.0
-0.1109073	0.0	0.0	0.0
-0.1108656	0.0	0.0	0.0
-0.1108239	0.0	0.0	0.0
-0.1107822	0.0	0.0	0.0
-0.1107405	0.0	0.0	0.0
-0.1106988	0.0	0.0	0.0
-0.1106571	0.0	0.0	0.0
-0.1106154	0.0	0.0	0.0
-0.1105737	0.0	0.0	0.0
-0.110532	0.0	0.0	0.0
-0.1104903	0.0	0.0	0.0
-0.1104486	0.0	0.0	0.0
-0.1104069	0.0	0.0	0.0
-0.1103652	0.0	0.0	0.0
-0.1103235	0.0	0.0	0.0
-0.1102818	0.0	0.0	0.0
-0.1102401	0.0	0.0	0.0
-0.1101984	0.0	0.0	0.0
-0.1101567	0.0	0.0	0.0
-0.110115	0.0	0.0	0.0
-0.1100733	0.0	0.0	0.0
-0.1100316	0.0	0.0	0.0
-0.1099899	0.0	0.0	0.0
-0.1099482	0.0	0.0	0.0
-0.1099065	0.0	0.0	0.0
-0.1098648	0.0	0.0	0.0
-0.1098231	0.0	0.0	0.0
-0.1097814	0.0	0.0	0.0
-0.1097397	0.0	0.0	0.0
-0.109698	0.0	0.0	0.0
-0.1096563	0.0	0.0	0.0
-0.1096146	0.0	0.0	0.0
-0.1095729	0.0	0.0	0.0
-0.1095312	0.0	0.0	0.0
-0.1094895	0.0	0.0	0.0
-0.1094479	0.0	0.0	0.0
-0.1094062	0.0	0.0	0.0
-0.1093645	0.0	0.0	0.0
-0.1093228	0.0	0.0	0.0
-0.1092811	0.0	0.0	0.0
-0.1092394	0.0	0.0	0.0
-0.1091977	0.0	0.0	0.0
-0.109156	0.0	0.0	0.0
-0.1091143	0.0	0.0	0.0
-0.1090726	0.0	0.0	0.0
-0.1090309	0.0	0.0	0.0
-0.1089892	0.0	0.0	0.0
-0.1089475	0.0	0.0	0.0
-0.1089058	0.0	0.0	0.0
-0.1088641	0.0	0.0	0.0
-0.1088224	0.0	0.0	0.0
-0.1087807	0.0	0.0	0.0
-0.108739	0.0	0.0	0.0
-0.1086973	0.0	0.0	0.0
-0.1086556	0.0	0.0	0.0
-0.1086139	0.0	0.0	0.0
-0.1085722	0.0	0.0	0.0
-0.1085305	0.0	0.0	0.0
-0.1084888	0.0	0.0	0.0
-0.1084471	0.0	0.0	0.0
-0.1084054	0.0	0.0	0.0
-0.1083637	0.0	0.0	0.0
-0.108322	0.0	0.0	0.0
-0.1082803	0.0	0.0	0.0
-0.1082386	0.0	0.0	0.0
-0.1081969	0.0	0.0	0.0
-0.1081552	0.0	0.0	0.0
-0.1081135	0.0	0.0	0.0
-0.1080718	0.0	0.0	0.0
-0.1080301	0.0	0.0	0.0
-0.1079884	0.0	0.0	0.0
-0.1079467	0.0	0.0	0.0
-0.107905	0.0	0.0	0.0
-0.1078633	0.0	0.0	0.0
-0.1078216	0.0	0.0	0.0
-0.1077799	0.0	0.0	0.0
-0.1077383	0.0	0.0	0.0
-0.1076966	0.0	0.0	0.0
-0.1076549	0.0	0.0	0.0
-0.1076132	0.0	0.0	0.0
-0.1075715	0.0	0.0	0.0
-0.1075298	0.0	0.0	0.0
-0.1074881	0.0	0.0	0.0
-0.1074464	0.0	0.0	0.0
-0.1074047	0.0	0.0	0.0
-0.107363	0.0	0.0	0.0
-0.1073213	0.0	0.0	0.0
-0.1072796	0.0	0.0	0.0
-0.1072379	0.0	0.0	0.0
-0.1071962	0.0	0.0	0.0
-0.1071545	0.0	0.0	0.0
-0.1071128	0.0	0.0	0.0
-0.1070711	0.0	0.0	0.0
-0.1070294	0.0	0.0	0.0
-0.1069877	0.0	0.0	0.0
-0.106946	0.0	0.0	0.0
-0.1069043	0.0	0.0	0.0
-0.1068626	0.0	0.0	0.0
-0.1068209	0.0	0.0	0.0
-0.1067792	0.0	0.0	0.0
-0.1067375	0.0	0.0	0.0
-0.1066958	0.0	0.0	0.0
-0.1066541	0.0	0.0	0.0
-0.1066124	0.0	0.0	0.0
-0.1065707	0.0	0.0	0.0
-0.106529	0.0	0.0	0.0
-0.1064873	0.0	0.0	0.0
-0.1064456	0.0	0.0	0.0
-0.1064039	0.0	0.0	0.0
-0.1063622	0.0	0.0	0.0
-0.1063205	0.0	0.0	0.0
-0.1062788	0.0	0.0	0.0
-0.1062371	0.0	0.0	0.0
-0.1061954	0.0	0.0	0.0
-0.1061537	0.0	0.0	0.0
-0.106112	0.0	0.0	0.0
-0.1060703	0.0	0.0	0.0
-0.1060286	0.0	0.0	0.0
-0.105987	0.0	0.0	0.0
-0.1059453	0.0	0.0	0.0
-0.1059036	0.0	0.0	0.0
-0.1058619	0.0	0.0	0.0
-0.1058202	0.0	0.0	0.0
-0.1057785	0.0	0.0	0.0
-0.1057368	0.0	0.0	0.0
-0.1056951	0.0	0.0	0.0
-0.1056534	0.0	0.0	0.0
-0.1056117	0.0	0.0	0.0
-0.10557	0.0	0.0	0.0
-0.1055283	0.0	0.0	0.0
-0.1054866	0.0	0.0	0.0
-0.1054449	0.0	0.0	0.0
