# time[ns]	wake_long[V/pC]	wake_dip_x[V/pC/mm]	wake_dip_y[V/pC/mm]
0.4129813	2.338995	1.181833	1.271755
0.413023	2.338561	1.181774	1.271692
0.4130647	2.338104	1.181715	1.271628
0.4131064	2.337624	1.181656	1.271564
0.4131481	2.33712	1.181596	1.2715
0.4131898	2.336593	1.181537	1.271436
0.4132315	2.336042	1.181478	1.271373
0.4132732	2.335467	1.181418	1.271309
0.4133149	2.334869	1.181359	1.271245
0.4133566	2.334248	1.181299	1.271181
0.4133983	2.333606	1.18124	1.271117
0.41344	2.332941	1.18118	1.271052
0.4134817	2.332255	1.18112	1.270988
0.4135234	2.331548	1.181061	1.270924
0.4135651	2.330822	1.181001	1.27086
0.4136068	2.330076	1.180941	1.270795
0.4136485	2.329312	1.180881	1.270731
0.4136902	2.328533	1.180821	1.270667
0.4137319	2.327733	1.180761	1.270602
0.4137736	2.326919	1.180701	1.270537
0.4138153	2.326091	1.180641	1.270473
0.413857	2.325248	1.180581	1.270408
0.4138987	2.324392	1.180521	1.270343
0.4139404	2.323525	1.180461	1.270279
0.4139821	2.322645	1.180401	1.270214
0.4140238	2.321756	1.18034	1.270149
0.4140655	2.320859	1.18028	1.270084
0.4141072	2.319949	1.180219	1.270019
0.4141489	2.319032	1.180159	1.269954
0.4141906	2.318109	1.180098	1.269889
0.4142323	2.317179	1.180038	1.269823
0.414274	2.316243	1.179977	1.269758
0.4143157	2.315302	1.179917	1.269693
0.4143574	2.314355	1.179856	1.269628
0.4143991	2.313404	1.179795	1.269562
0.4144408	2.31245	1.179735	1.269497
0.4144825	2.311496	1.179674	1.269432
0.4145241	2.310537	1.179613	1.269366
0.4145658	2.309576	1.179552	1.269301
0.4146075	2.308612	1.179491	1.269235
0.4146492	2.307651	1.179431	1.26917
0.4146909	2.306695	1.17937	1.269104
0.4147326	2.305724	1.179309	1.269039
0.4147743	2.304762	1.179248	1.268974
0.414816	2.303801	1.179187	1.268908
0.4148577	2.302841	1.179126	1.268843
0.4148994	2.301885	1.179066	1.268777
0.4149411	2.300931	1.179005	1.268712
0.4149828	2.299982	1.178944	1.268646
0.4150245	2.299038	1.178883	1.268581
0.4150662	2.2981	1.178823	1.268516
0.4151079	2.297168	1.178762	1.26845
0.4151496	2.296243	1.178701	1.268385
0.4151913	2.295331	1.178641	1.26832
0.415233	2.294427	1.17858	1.268255
0.4152747	2.293535	1.17852	1.26819
0.4153164	2.292657	1.178459	1.268124
0.4153581	2.291794	1.178399	1.268059
0.4153998	2.290947	1.178338	1.267994
0.4154415	2.290119	1.178278	1.26793
0.4154832	2.289309	1.178218	1.267865
0.4155249	2.288525	1.178158	1.2678
0.4155666	2.28775	1.178097	1.267735
0.4156083	2.287034	1.178037	1.267671
0.41565	2.286325	1.177977	1.267606
0.4156917	2.285652	1.177918	1.267542
0.4157334	2.285014	1.177858	1.267477
0.4157751	2.284405	1.177798	1.267413
0.4158168	2.283837	1.177738	1.267349
0.4158585	2.283322	1.177679	1.267285
0.4159002	2.282842	1.177619	1.267221
0.4159419	2.28241	1.17756	1.267157
0.4159836	2.282027	1.177501	1.267093
0.4160253	2.281696	1.177441	1.267029
0.416067	2.281419	1.177382	1.266966
0.4161087	2.281199	1.177323	1.266902
0.4161504	2.281038	1.177264	1.266838
0.4161921	2.280937	1.177205	1.266775
0.4162338	2.280901	1.177146	1.266712
0.4162754	2.28093	1.177088	1.266649
0.4163171	2.281027	1.177029	1.266585
0.4163588	2.281193	1.17697	1.266522
0.4164005	2.281429	1.176912	1.266459
0.4164422	2.281736	1.176853	1.266396
0.4164839	2.282116	1.176795	1.266334
0.4165256	2.282569	1.176736	1.266271
0.4165673	2.283095	1.176678	1.266208
0.416609	2.283697	1.17662	1.266145
0.4166507	2.284376	1.176562	1.266083
0.4166924	2.285121	1.176504	1.26602
0.4167341	2.285943	1.176446	1.265958
0.4167758	2.286836	1.176388	1.265896
0.4168175	2.287799	1.17633	1.265833
0.4168592	2.288831	1.176272	1.265771
0.4169009	2.28993	1.176214	1.265709
0.4169426	2.291093	1.176156	1.265646
0.4169843	2.292319	1.176098	1.265584
0.417026	2.293603	1.176041	1.265522
0.4170677	2.294942	1.175983	1.26546
0.4171094	2.296333	1.175925	1.265398
0.4171511	2.297772	1.175868	1.265336
0.4171928	2.299255	1.17581	1.265274
0.4172345	2.300777	1.175752	1.265212
0.4172762	2.302332	1.175695	1.26515
0.4173179	2.30392	1.175637	1.265088
0.4173596	2.305531	1.175579	1.265026
0.4174013	2.307161	1.175522	1.264964
0.417443	2.308804	1.175464	1.264902
0.4174847	2.310455	1.175407	1.26484
0.4175264	2.312109	1.175349	1.264778
0.4175681	2.313759	1.175291	1.264716
0.4176098	2.3154	1.175234	1.264654
0.4176515	2.317025	1.175176	1.264592
0.4176932	2.318628	1.175118	1.26453
0.4177349	2.320204	1.175061	1.264468
0.4177766	2.321747	1.175003	1.264406
0.4178183	2.32325	1.174945	1.264343
0.41786	2.324709	1.174888	1.264281
0.4179017	2.326117	1.17483	1.264219
0.4179434	2.327469	1.174772	1.264157
0.417985	2.32876	1.174715	1.264095
0.4180267	2.329984	1.174657	1.264033
0.4180684	2.331138	1.174599	1.263971
0.4181101	2.332217	1.174541	1.263909
0.4181518	2.333215	1.174484	1.263847
0.4181935	2.334131	1.174426	1.263784
0.4182352	2.334959	1.174368	1.263722
0.4182769	2.335695	1.17431	1.26366
0.4183186	2.336339	1.174252	1.263598
0.4183603	2.336884	1.174195	1.263535
0.418402	2.337335	1.174137	1.263473
0.4184437	2.337682	1.174079	1.263411
0.4184854	2.337927	1.174021	1.263349
0.4185271	2.33807	1.173963	1.263286
0.4185688	2.338109	1.173905	1.263224
0.4186105	2.338043	1.173847	1.263162
0.4186522	2.337872	1.17379	1.2631
0.4186939	2.337596	1.173732	1.263037
0.4187356	2.337218	1.173674	1.262975
0.4187773	2.336737	1.173616	1.262913
0.418819	2.336154	1.173558	1.262851
0.4188607	2.335472	1.1735	1.262788
0.4189024	2.334693	1.173442	1.262726
0.4189441	2.333816	1.173384	1.262664
0.4189858	2.332848	1.173327	1.262601
0.4190275	2.331788	1.173269	1.262539
0.4190692	2.330642	1.173211	1.262477
0.4191109	2.329411	1.173153	1.262415
0.4191526	2.3281	1.173095	1.262352
0.4191943	2.326712	1.173037	1.26229
0.419236	2.32525	1.172979	1.262228
0.4192777	2.323719	1.172922	1.262166
0.4193194	2.322121	1.172864	1.262103
0.4193611	2.320462	1.172806	1.262041
0.4194028	2.318745	1.172748	1.261979
0.4194445	2.316974	1.17269	1.261916
0.4194862	2.315154	1.172632	1.261854
0.4195279	2.313289	1.172574	1.261792
0.4195696	2.311383	1.172516	1.26173
0.4196113	2.30944	1.172458	1.261667
0.419653	2.30748	1.172401	1.261605
0.4196947	2.305457	1.172343	1.261543
0.4197363	2.303426	1.172285	1.26148
0.419778	2.301374	1.172227	1.261418
0.4198197	2.299303	1.172169	1.261355
0.4198614	2.297218	1.172111	1.261293
0.4199031	2.295122	1.172053	1.261231
0.4199448	2.293018	1.171995	1.261168
0.4199865	2.290913	1.171937	1.261106
0.4200282	2.288798	1.171878	1.261043
0.4200699	2.286687	1.17182	1.260981
0.4201116	2.28458	1.171762	1.260918
0.4201533	2.282478	1.171704	1.260855
0.420195	2.280384	1.171646	1.260793
0.4202367	2.278299	1.171587	1.26073
0.4202784	2.276226	1.171529	1.260667
0.4203201	2.274166	1.171471	1.260605
0.4203618	2.272121	1.171413	1.260542
0.4204035	2.27009	1.171354	1.260479
0.4204452	2.268077	1.171296	1.260416
0.4204869	2.266082	1.171237	1.260353
0.4205286	2.264106	1.171179	1.26029
0.4205703	2.262149	1.17112	1.260227
0.420612	2.260212	1.171062	1.260164
0.4206537	2.258296	1.171003	1.260101
0.4206954	2.256401	1.170944	1.260038
0.4207371	2.254526	1.170886	1.259975
0.4207788	2.252675	1.170827	1.259912
0.4208205	2.250844	1.170768	1.259848
0.4208622	2.249035	1.170709	1.259785
0.4209039	2.247248	1.170651	1.259722
0.4209456	2.245483	1.170592	1.259659
0.4209873	2.243741	1.170533	1.259595
0.421029	2.242019	1.170474	1.259532
0.4210707	2.240323	1.170415	1.259469
0.4211124	2.238647	1.170356	1.259405
0.4211541	2.236995	1.170297	1.259342
0.4211958	2.235366	1.170238	1.259278
0.4212375	2.23376	1.170179	1.259215
0.4212792	2.232179	1.17012	1.259151
0.4213209	2.230622	1.170061	1.259088
0.4213626	2.229093	1.170002	1.259024
0.4214043	2.227585	1.169944	1.258961
0.421446	2.226109	1.169885	1.258897
0.4214876	2.224661	1.169826	1.258834
0.4215293	2.223241	1.169767	1.258771
0.421571	2.221853	1.169708	1.258707
0.4216127	2.220498	1.169649	1.258644
0.4216544	2.219177	1.16959	1.25858
0.4216961	2.217893	1.169531	1.258517
0.4217378	2.216647	1.169472	1.258453
0.4217795	2.215442	1.169413	1.25839
0.4218212	2.21428	1.169354	1.258327
0.4218629	2.213163	1.169295	1.258263
0.4219046	2.212094	1.169236	1.2582
0.4219463	2.211076	1.169178	1.258137
0.421988	2.210113	1.169119	1.258074
0.4220297	2.209205	1.16906	1.25801
0.4220714	2.208357	1.169001	1.257947
0.4221131	2.207572	1.168943	1.257884
0.4221548	2.206853	1.168884	1.257821
0.4221965	2.206203	1.168826	1.257758
0.4222382	2.205625	1.168767	1.257695
0.4222799	2.205122	1.168709	1.257632
0.4223216	2.204698	1.16865	1.257569
0.4223633	2.204357	1.168592	1.257506
0.422405	2.204101	1.168533	1.257443
0.4224467	2.203932	1.168475	1.257381
0.4224884	2.203847	1.168417	1.257318
0.4225301	2.203868	1.168358	1.257255
0.4225718	2.203979	1.1683	1.257193
0.4226135	2.204188	1.168242	1.25713
0.4226552	2.204499	1.168184	1.257067
0.4226969	2.204912	1.168126	1.257005
0.4227386	2.205429	1.168068	1.256942
0.4227803	2.206052	1.16801	1.25688
0.422822	2.206781	1.167952	1.256818
0.4228637	2.207617	1.167894	1.256755
0.4229054	2.208561	1.167836	1.256693
0.4229471	2.209614	1.167778	1.256631
0.4229888	2.210775	1.16772	1.256568
0.4230305	2.212043	1.167662	1.256506
0.4230722	2.213416	1.167605	1.256444
0.4231139	2.214894	1.167547	1.256382
0.4231556	2.216475	1.167489	1.25632
0.4231972	2.218156	1.167431	1.256258
0.4232389	2.219934	1.167374	1.256196
0.4232806	2.221808	1.167316	1.256134
0.4233223	2.223772	1.167259	1.256072
0.423364	2.225824	1.167201	1.25601
0.4234057	2.227957	1.167143	1.255948
0.4234474	2.230168	1.167086	1.255886
0.4234891	2.232451	1.167028	1.255824
0.4235308	2.234799	1.166971	1.255762
0.4235725	2.23721	1.166914	1.2557
0.4236142	2.239672	1.166856	1.255639
0.4236559	2.242186	1.166799	1.255577
0.4236976	2.244739	1.166741	1.255515
0.4237393	2.247322	1.166684	1.255453
0.423781	2.249934	1.166627	1.255392
0.4238227	2.252562	1.166569	1.25533
0.4238644	2.255199	1.166512	1.255268
0.4239061	2.257837	1.166455	1.255207
0.4239478	2.260469	1.166397	1.255145
0.4239895	2.263084	1.16634	1.255083
0.4240312	2.265675	1.166283	1.255022
0.4240729	2.268233	1.166226	1.25496
0.4241146	2.27075	1.166169	1.254899
0.4241563	2.273217	1.166111	1.254837
0.424198	2.275624	1.166054	1.254776
0.4242397	2.277965	1.165997	1.254714
0.4242814	2.28023	1.16594	1.254653
0.4243231	2.282412	1.165883	1.254591
0.4243648	2.284502	1.165826	1.25453
0.4244065	2.286494	1.165769	1.254469
0.4244482	2.288379	1.165712	1.254407
0.4244899	2.290151	1.165655	1.254346
0.4245316	2.291804	1.165598	1.254285
0.4245733	2.293331	1.165541	1.254223
0.424615	2.294725	1.165484	1.254162
0.4246567	2.295982	1.165427	1.254101
0.4246984	2.297097	1.16537	1.25404
0.4247401	2.298065	1.165313	1.253978
0.4247818	2.298885	1.165256	1.253917
0.4248235	2.299555	1.1652	1.253856
0.4248652	2.300058	1.165143	1.253795
0.4249069	2.300409	1.165086	1.253734
0.4249485	2.300598	1.165029	1.253673
0.4249902	2.300625	1.164973	1.253612
0.4250319	2.300491	1.164916	1.253551
0.4250736	2.300195	1.164859	1.25349
0.4251153	2.299739	1.164803	1.253429
0.425157	2.299123	1.164746	1.253368
0.4251987	2.298349	1.16469	1.253307
0.4252404	2.29742	1.164633	1.253246
0.4252821	2.296337	1.164577	1.253186
0.4253238	2.295105	1.16452	1.253125
0.4253655	2.293729	1.164464	1.253064
0.4254072	2.292214	1.164407	1.253003
0.4254489	2.29055	1.164351	1.252943
0.4254906	2.288778	1.164295	1.252882
0.4255323	2.286873	1.164238	1.252822
0.425574	2.28485	1.164182	1.252761
0.4256157	2.282714	1.164126	1.2527
0.4256574	2.280475	1.164069	1.25264
0.4256991	2.278138	1.164013	1.252579
0.4257408	2.275713	1.163957	1.252519
0.4257825	2.273205	1.163901	1.252459
0.4258242	2.270624	1.163845	1.252398
0.4258659	2.267979	1.163789	1.252338
0.4259076	2.265276	1.163733	1.252277
0.4259493	2.262524	1.163676	1.252217
0.425991	2.259731	1.16362	1.252157
0.4260327	2.256908	1.163564	1.252097
0.4260744	2.25406	1.163508	1.252036
0.4261161	2.251198	1.163452	1.251976
0.4261578	2.248328	1.163396	1.251916
0.4261995	2.245459	1.16334	1.251856
0.4262412	2.2426	1.163285	1.251795
0.4262829	2.239757	1.163229	1.251735
0.4263246	2.236939	1.163173	1.251675
0.4263663	2.234152	1.163117	1.251615
0.426408	2.231404	1.163061	1.251555
0.4264497	2.228701	1.163005	1.251494
0.4264914	2.22605	1.162949	1.251434
0.4265331	2.223456	1.162893	1.251374
0.4265748	2.220925	1.162837	1.251314
0.4266165	2.218462	1.162781	1.251254
0.4266581	2.216075	1.162725	1.251194
0.4266998	2.213764	1.162669	1.251133
0.4267415	2.211539	1.162614	1.251073
0.4267832	2.209391	1.162558	1.251013
0.4268249	2.207336	1.162502	1.250953
0.4268666	2.205371	1.162446	1.250893
0.4269083	2.203499	1.16239	1.250832
0.42695	2.201724	1.162334	1.250772
0.4269917	2.200046	1.162278	1.250712
0.4270334	2.198464	1.162222	1.250652
0.4270751	2.196981	1.162166	1.250591
0.4271168	2.195596	1.16211	1.250531
0.4271585	2.194309	1.162054	1.250471
0.4272002	2.19312	1.161998	1.25041
0.4272419	2.192026	1.161942	1.25035
0.4272836	2.191027	1.161885	1.25029
0.4273253	2.190124	1.161829	1.250229
0.427367	2.189311	1.161773	1.250169
0.4274087	2.188587	1.161717	1.250108
0.4274504	2.187951	1.161661	1.250048
0.4274921	2.187398	1.161605	1.249987
0.4275338	2.186925	1.161548	1.249927
0.4275755	2.18653	1.161492	1.249866
0.4276172	2.18621	1.161436	1.249806
0.4276589	2.185961	1.161379	1.249745
0.4277006	2.185779	1.161323	1.249685
0.4277423	2.18566	1.161267	1.249624
0.427784	2.185601	1.16121	1.249563
0.4278257	2.185597	1.161154	1.249503
0.4278674	2.185645	1.161097	1.249442
0.4279091	2.185741	1.161041	1.249381
0.4279508	2.18588	1.160984	1.24932
0.4279925	2.186061	1.160928	1.249259
0.4280342	2.186277	1.160871	1.249199
0.4280759	2.186524	1.160815	1.249138
0.4281176	2.186801	1.160758	1.249077
0.4281593	2.187103	1.160702	1.249016
0.428201	2.187427	1.160645	1.248955
0.4282427	2.187769	1.160588	1.248894
0.4282844	2.188126	1.160532	1.248833
0.4283261	2.188494	1.160475	1.248772
0.4283678	2.188872	1.160418	1.248711
0.4284094	2.189256	1.160362	1.24865
0.4284511	2.189644	1.160305	1.248589
0.4284928	2.190034	1.160248	1.248528
0.4285345	2.190422	1.160192	1.248467
0.4285762	2.190808	1.160135	1.248406
0.4286179	2.191189	1.160078	1.248345
0.4286596	2.191564	1.160021	1.248284
0.4287013	2.191929	1.159964	1.248222
0.428743	2.192289	1.159907	1.248161
0.4287847	2.192636	1.159851	1.2481
0.4288264	2.192973	1.159794	1.248039
0.4288681	2.193299	1.159737	1.247978
0.4289098	2.193611	1.15968	1.247916
0.4289515	2.19391	1.159623	1.247855
0.4289932	2.194196	1.159566	1.247794
0.4290349	2.194468	1.159509	1.247732
0.4290766	2.194727	1.159452	1.247671
0.4291183	2.194973	1.159395	1.24761
0.42916	2.195205	1.159338	1.247548
0.4292017	2.195424	1.159281	1.247487
0.4292434	2.19563	1.159224	1.247425
0.4292851	2.195823	1.159167	1.247364
0.4293268	2.196005	1.159109	1.247302
0.4293685	2.196175	1.159052	1.247241
0.4294102	2.196334	1.158995	1.247179
0.4294519	2.196483	1.158938	1.247118
0.4294936	2.196621	1.158881	1.247056
0.4295353	2.19675	1.158823	1.246995
0.429577	2.196877	1.158766	1.246933
0.4296187	2.196983	1.158709	1.246872
0.4296604	2.19709	1.158652	1.24681
0.4297021	2.197188	1.158594	1.246748
0.4297438	2.19728	1.158537	1.246686
0.4297855	2.197367	1.15848	1.246625
0.4298272	2.197448	1.158422	1.246563
0.4298689	2.197524	1.158365	1.246501
0.4299106	2.197595	1.158307	1.246439
0.4299523	2.197663	1.15825	1.246378
0.429994	2.197728	1.158193	1.246316
0.4300357	2.197786	1.158135	1.246254
0.4300774	2.197842	1.158078	1.246192
0.4301191	2.197895	1.15802	1.24613
0.4301607	2.197944	1.157963	1.246069
0.4302024	2.197987	1.157905	1.246007
0.4302441	2.198031	1.157848	1.245945
0.4302858	2.19807	1.15779	1.245883
0.4303275	2.198104	1.157733	1.245821
0.4303692	2.198135	1.157675	1.245759
0.4304109	2.19816	1.157618	1.245697
0.4304526	2.198181	1.15756	1.245636
0.4304943	2.198196	1.157503	1.245574
0.430536	2.198206	1.157445	1.245512
0.4305777	2.198209	1.157388	1.24545
0.4306194	2.198206	1.157331	1.245388
0.4306611	2.198195	1.157273	1.245327
0.4307028	2.198176	1.157216	1.245265
0.4307445	2.198148	1.157158	1.245203
0.4307862	2.198111	1.157101	1.245141
0.4308279	2.198064	1.157044	1.24508
0.4308696	2.198006	1.156987	1.245018
0.4309113	2.197937	1.156929	1.244957
0.430953	2.197856	1.156872	1.244895
0.4309947	2.197761	1.156815	1.244834
0.4310364	2.197651	1.156758	1.244772
0.4310781	2.197531	1.156701	1.244711
0.4311198	2.197394	1.156644	1.244649
0.4311615	2.197242	1.156587	1.244588
0.4312032	2.197073	1.15653	1.244527
0.4312449	2.196888	1.156473	1.244466
0.4312866	2.196687	1.156417	1.244405
0.4313283	2.196464	1.15636	1.244344
0.43137	2.196226	1.156303	1.244283
0.4314117	2.195968	1.156247	1.244222
0.4314534	2.195691	1.15619	1.244161
0.4314951	2.195395	1.156134	1.2441
0.4315368	2.19508	1.156077	1.24404
0.4315785	2.194727	1.156021	1.243979
0.4316202	2.194389	1.155965	1.243919
0.4316619	2.194007	1.155909	1.243858
0.4317036	2.193618	1.155853	1.243798
0.4317453	2.193203	1.155797	1.243738
0.431787	2.192768	1.155741	1.243678
0.4318287	2.192314	1.155685	1.243618
0.4318703	2.191841	1.155629	1.243558
0.431912	2.191348	1.155573	1.243498
0.4319537	2.190838	1.155518	1.243438
0.4319954	2.190309	1.155462	1.243378
0.4320371	2.189762	1.155407	1.243318
0.4320788	2.189202	1.155351	1.243259
0.4321205	2.188624	1.155296	1.243199
0.4321622	2.188032	1.155241	1.24314
0.4322039	2.187425	1.155186	1.24308
0.4322456	2.186806	1.155131	1.243021
0.4322873	2.18617	1.155075	1.242962
0.432329	2.185532	1.15502	1.242902
0.4323707	2.18488	1.154966	1.242843
0.4324124	2.184219	1.154911	1.242784
0.4324541	2.183551	1.154856	1.242725
0.4324958	2.182877	1.154801	1.242666
0.4325375	2.182198	1.154746	1.242608
0.4325792	2.181515	1.154692	1.242549
0.4326209	2.18083	1.154637	1.24249
0.4326626	2.180145	1.154583	1.242431
0.4327043	2.179459	1.154528	1.242373
0.432746	2.178776	1.154474	1.242314
0.4327877	2.178095	1.154419	1.242255
0.4328294	2.177419	1.154365	1.242197
0.4328711	2.176749	1.15431	1.242138
0.4329128	2.176085	1.154256	1.24208
0.4329545	2.175429	1.154202	1.242022
0.4329962	2.174783	1.154148	1.241963
0.4330379	2.174146	1.154093	1.241905
0.4330796	2.173521	1.154039	1.241847
0.4331213	2.172908	1.153985	1.241788
0.433163	2.172307	1.153931	1.24173
0.4332047	2.171721	1.153877	1.241672
0.4332464	2.171149	1.153823	1.241614
0.4332881	2.170592	1.153769	1.241555
0.4333298	2.170051	1.153714	1.241497
0.4333715	2.169526	1.15366	1.241439
0.4334132	2.169016	1.153606	1.241381
0.4334549	2.168524	1.153552	1.241323
0.4334966	2.168048	1.153498	1.241264
0.4335383	2.167588	1.153444	1.241206
0.43358	2.167145	1.15339	1.241148
0.4336216	2.166718	1.153336	1.24109
0.4336633	2.166307	1.153282	1.241032
0.433705	2.165911	1.153228	1.240974
0.4337467	2.16553	1.153174	1.240915
0.4337884	2.165164	1.15312	1.240857
0.4338301	2.164811	1.153066	1.240799
0.4338718	2.164471	1.153012	1.240741
0.4339135	2.164143	1.152957	1.240682
0.4339552	2.163827	1.152903	1.240624
0.4339969	2.163521	1.152849	1.240566
0.4340386	2.163223	1.152795	1.240508
0.4340803	2.162934	1.152741	1.240449
0.434122	2.162652	1.152686	1.240391
0.4341637	2.162376	1.152632	1.240332
0.4342054	2.162105	1.152578	1.240274
0.4342471	2.161837	1.152524	1.240216
0.4342888	2.161572	1.152469	1.240157
0.4343305	2.161309	1.152415	1.240099
0.4343722	2.161046	1.152361	1.24004
0.4344139	2.160783	1.152306	1.239982
0.4344556	2.160518	1.152252	1.239923
0.4344973	2.160251	1.152197	1.239864
0.434539	2.15998	1.152143	1.239806
0.4345807	2.159706	1.152088	1.239747
0.4346224	2.159427	1.152034	1.239688
0.4346641	2.159142	1.151979	1.23963
0.4347058	2.158852	1.151924	1.239571
0.4347475	2.158556	1.15187	1.239512
0.4347892	2.158253	1.151815	1.239453
0.4348309	2.157944	1.15176	1.239394
0.4348726	2.157628	1.151705	1.239335
0.4349143	2.157306	1.15165	1.239276
0.434956	2.156977	1.151596	1.239217
0.4349977	2.156642	1.151541	1.239158
0.4350394	2.156302	1.151486	1.239099
0.4350811	2.155957	1.151431	1.239039
0.4351228	2.155608	1.151375	1.23898
0.4351645	2.155255	1.15132	1.238921
0.4352062	2.154899	1.151265	1.238861
0.4352479	2.154532	1.15121	1.238802
0.4352896	2.154185	1.151155	1.238743
0.4353312	2.153817	1.151099	1.238683
0.4353729	2.153474	1.151044	1.238624
0.4354146	2.153124	1.150989	1.238564
0.4354563	2.152778	1.150933	1.238504
0.435498	2.152448	1.150878	1.238445
0.4355397	2.152107	1.150822	1.238385
0.4355814	2.151786	1.150767	1.238325
0.4356231	2.151476	1.150711	1.238265
0.4356648	2.151178	1.150656	1.238205
0.4357065	2.150895	1.1506	1.238146
0.4357482	2.150628	1.150544	1.238086
0.4357899	2.150379	1.150488	1.238026
0.4358316	2.150148	1.150433	1.237966
0.4358733	2.149938	1.150377	1.237905
0.435915	2.149751	1.150321	1.237845
0.4359567	2.149586	1.150265	1.237785
0.4359984	2.149445	1.150209	1.237725
0.4360401	2.149331	1.150153	1.237665
0.4360818	2.149242	1.150097	1.237605
0.4361235	2.14918	1.150041	1.237544
0.4361652	2.149147	1.149985	1.237484
0.4362069	2.149142	1.149929	1.237424
0.4362486	2.149165	1.149873	1.237363
0.4362903	2.149218	1.149817	1.237303
0.436332	2.1493	1.149761	1.237243
0.4363737	2.14941	1.149705	1.237182
0.4364154	2.149549	1.149649	1.237122
0.4364571	2.149716	1.149593	1.237062
0.4364988	2.149908	1.149536	1.237001
0.4365405	2.150129	1.14948	1.236941
0.4365822	2.150374	1.149424	1.23688
0.4366239	2.150643	1.149368	1.23682
0.4366656	2.150933	1.149312	1.23676
0.4367073	2.151244	1.149256	1.236699
0.436749	2.151573	1.1492	1.236639
0.4367907	2.151918	1.149144	1.236578
0.4368324	2.152265	1.149087	1.236518
0.4368741	2.152647	1.149031	1.236458
0.4369158	2.153027	1.148975	1.236397
0.4369575	2.153411	1.148919	1.236337
0.4369992	2.153798	1.148863	1.236277
0.4370409	2.154184	1.148807	1.236217
0.4370825	2.154569	1.148752	1.236157
0.4371242	2.154947	1.148696	1.236096
0.4371659	2.155315	1.14864	1.236036
0.4372076	2.15567	1.148584	1.235976
0.4372493	2.156007	1.148528	1.235916
0.437291	2.156324	1.148472	1.235856
0.4373327	2.156617	1.148417	1.235796
0.4373744	2.156883	1.148361	1.235736
0.4374161	2.157117	1.148306	1.235677
0.4374578	2.157317	1.14825	1.235617
0.4374995	2.15748	1.148195	1.235557
0.4375412	2.157602	1.148139	1.235498
0.4375829	2.157679	1.148084	1.235438
0.4376246	2.157709	1.148028	1.235378
0.4376663	2.157688	1.147973	1.235319
0.437708	2.157615	1.147918	1.23526
0.4377497	2.157486	1.147863	1.2352
0.4377914	2.1573	1.147808	1.235141
0.4378331	2.157054	1.147753	1.235082
0.4378748	2.156746	1.147698	1.235023
0.4379165	2.156374	1.147643	1.234963
0.4379582	2.155937	1.147588	1.234904
0.4379999	2.155434	1.147533	1.234845
0.4380416	2.154865	1.147478	1.234787
0.4380833	2.154228	1.147424	1.234728
0.438125	2.153525	1.147369	1.234669
0.4381667	2.152754	1.147314	1.23461
0.4382084	2.151917	1.14726	1.234551
0.4382501	2.151014	1.147205	1.234493
0.4382918	2.150046	1.147151	1.234434
0.4383335	2.149014	1.147097	1.234376
0.4383752	2.147923	1.147042	1.234317
0.4384169	2.146771	1.146988	1.234259
0.4384586	2.145565	1.146934	1.2342
0.4385003	2.144305	1.146879	1.234142
0.438542	2.142994	1.146825	1.234084
0.4385837	2.141637	1.146771	1.234025
0.4386254	2.140237	1.146717	1.233967
0.4386671	2.138799	1.146663	1.233909
0.4387088	2.137326	1.146609	1.23385
0.4387505	2.135824	1.146554	1.233792
0.4387922	2.134298	1.1465	1.233734
0.4388338	2.132752	1.146446	1.233676
0.4388755	2.131191	1.146392	1.233618
0.4389172	2.129623	1.146338	1.23356
0.4389589	2.12805	1.146284	1.233502
0.4390006	2.126481	1.14623	1.233444
0.4390423	2.12492	1.146176	1.233386
0.439084	2.123374	1.146122	1.233327
0.4391257	2.121848	1.146069	1.233269
0.4391674	2.120348	1.146015	1.233211
0.4392091	2.11888	1.145961	1.233153
0.4392508	2.117448	1.145907	1.233095
0.4392925	2.116061	1.145853	1.233037
0.4393342	2.114723	1.145799	1.232979
0.4393759	2.113439	1.145745	1.232921
0.4394176	2.112215	1.145691	1.232863
0.4394593	2.111054	1.145637	1.232805
0.439501	2.109962	1.145583	1.232747
0.4395427	2.108943	1.145529	1.232689
0.4395844	2.108007	1.145475	1.23263
0.4396261	2.10714	1.145421	1.232572
0.4396678	2.106359	1.145367	1.232514
0.4397095	2.105677	1.145313	1.232456
0.4397512	2.105078	1.145259	1.232398
0.4397929	2.104569	1.145204	1.23234
0.4398346	2.104154	1.14515	1.232281
0.4398763	2.103833	1.145096	1.232223
0.439918	2.103607	1.145042	1.232165
0.4399597	2.103476	1.144988	1.232107
0.4400014	2.10344	1.144934	1.232048
0.4400431	2.103497	1.14488	1.23199
0.4400848	2.103647	1.144825	1.231932
0.4401265	2.103886	1.144771	1.231873
0.4401682	2.104214	1.144717	1.231815
0.4402099	2.104626	1.144663	1.231757
0.4402516	2.10512	1.144609	1.231698
0.4402933	2.105692	1.144554	1.23164
0.440335	2.106338	1.1445	1.231582
0.4403767	2.107052	1.144446	1.231523
0.4404184	2.10783	1.144392	1.231465
0.4404601	2.108665	1.144337	1.231406
0.4405018	2.109553	1.144283	1.231348
0.4405434	2.110486	1.144229	1.23129
0.4405851	2.111459	1.144174	1.231231
0.4406268	2.112465	1.14412	1.231173
0.4406685	2.113496	1.144066	1.231114
0.4407102	2.114545	1.144012	1.231056
0.4407519	2.115606	1.143957	1.230998
