# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
6.043000000000e+00	-2.374066471165e+02	6.064961286686e-03	6.064961286686e-03
6.044000000000e+00	-2.377326815028e+02	6.079939402921e-03	6.079939402921e-03
6.045000000000e+00	-2.380587158890e+02	6.094917519153e-03	6.094917519153e-03
6.046000000000e+00	-2.383809862742e+02	6.109195617081e-03	6.109195617081e-03
6.047000000000e+00	-2.387032566594e+02	6.123473715009e-03	6.123473715009e-03
6.048000000000e+00	-2.390236373366e+02	6.137397411238e-03	6.137397411238e-03
6.049000000000e+00	-2.393421283057e+02	6.150966705775e-03	6.150966705775e-03
6.050000000000e+00	-2.396606192748e+02	6.164536000307e-03	6.164536000307e-03
6.051000000000e+00	-2.399753155223e+02	6.177389022625e-03	6.177389022625e-03
6.052000000000e+00	-2.402900117698e+02	6.190242044943e-03	6.190242044943e-03
6.053000000000e+00	-2.406028030589e+02	6.202733868490e-03	6.202733868490e-03
6.054000000000e+00	-2.409136893897e+02	6.214864493273e-03	6.214864493273e-03
6.055000000000e+00	-2.412245757205e+02	6.226995118051e-03	6.226995118051e-03
6.056000000000e+00	-2.415316370511e+02	6.238398586843e-03	6.238398586843e-03
6.057000000000e+00	-2.418386983818e+02	6.249802055635e-03	6.249802055635e-03
6.058000000000e+00	-2.421438397272e+02	6.260840260299e-03	6.260840260299e-03
6.059000000000e+00	-2.424470610874e+02	6.271513200844e-03	6.271513200844e-03
6.060000000000e+00	-2.427502824476e+02	6.282186141385e-03	6.282186141385e-03
6.061000000000e+00	-2.430496489813e+02	6.292126582851e-03	6.292126582851e-03
6.062000000000e+00	-2.433490155149e+02	6.302067024316e-03	6.302067024316e-03
6.063000000000e+00	-2.436464472653e+02	6.311640937047e-03	6.311640937047e-03
6.064000000000e+00	-2.439419442324e+02	6.320848321050e-03	6.320848321050e-03
6.065000000000e+00	-2.442374411994e+02	6.330055705049e-03	6.330055705049e-03
6.066000000000e+00	-2.445290539776e+02	6.338530892408e-03	6.338530892408e-03
6.067000000000e+00	-2.448206667557e+02	6.347006079766e-03	6.347006079766e-03
6.068000000000e+00	-2.451103301878e+02	6.355116310016e-03	6.355116310016e-03
6.069000000000e+00	-2.453980442741e+02	6.362861583166e-03	6.362861583166e-03
6.070000000000e+00	-2.456857583604e+02	6.370606856312e-03	6.370606856312e-03
6.071000000000e+00	-2.459695593735e+02	6.377625917350e-03	6.377625917350e-03
6.072000000000e+00	-2.462533603866e+02	6.384644978388e-03	6.384644978388e-03
6.073000000000e+00	-2.465351977345e+02	6.391303491059e-03	6.391303491059e-03
6.074000000000e+00	-2.468150714170e+02	6.397601455369e-03	6.397601455369e-03
6.075000000000e+00	-2.470949450996e+02	6.403899419675e-03	6.403899419675e-03
6.076000000000e+00	-2.473708773203e+02	6.409482805132e-03	6.409482805132e-03
6.077000000000e+00	-2.476468095410e+02	6.415066190588e-03	6.415066190588e-03
6.078000000000e+00	-2.479207640297e+02	6.420296239179e-03	6.420296239179e-03
6.079000000000e+00	-2.481927407862e+02	6.425172950913e-03	6.425172950913e-03
6.080000000000e+00	-2.484647175427e+02	6.430049662644e-03	6.430049662644e-03
6.081000000000e+00	-2.487327249644e+02	6.434228973399e-03	6.434228973399e-03
6.082000000000e+00	-2.490007323861e+02	6.438408284154e-03	6.438408284154e-03
6.083000000000e+00	-2.492667482724e+02	6.442244202572e-03	6.442244202572e-03
6.084000000000e+00	-2.495307726232e+02	6.445736728659e-03	6.445736728659e-03
6.085000000000e+00	-2.497947969741e+02	6.449229254743e-03	6.449229254743e-03
6.086000000000e+00	-2.500548246562e+02	6.452046927648e-03	6.452046927648e-03
6.087000000000e+00	-2.503148523384e+02	6.454864600553e-03	6.454864600553e-03
6.088000000000e+00	-2.505728749579e+02	6.457351453850e-03	6.457351453850e-03
6.089000000000e+00	-2.508288925148e+02	6.459507487545e-03	6.459507487545e-03
6.090000000000e+00	-2.510849100718e+02	6.461663521236e-03	6.461663521236e-03
6.091000000000e+00	-2.513369041923e+02	6.463172375265e-03	6.463172375265e-03
6.092000000000e+00	-2.515888983129e+02	6.464681229294e-03	6.464681229294e-03
6.093000000000e+00	-2.518388741342e+02	6.465874325517e-03	6.465874325517e-03
6.094000000000e+00	-2.520868316562e+02	6.466751663942e-03	6.466751663942e-03
6.095000000000e+00	-2.523347891783e+02	6.467629002363e-03	6.467629002363e-03
6.096000000000e+00	-2.525786970932e+02	6.467891648668e-03	6.467891648668e-03
6.097000000000e+00	-2.528226050080e+02	6.468154294972e-03	6.468154294972e-03
6.098000000000e+00	-2.530644816938e+02	6.468118562155e-03	6.468118562155e-03
6.099000000000e+00	-2.533043271505e+02	6.467784450223e-03	6.467784450223e-03
6.100000000000e+00	-2.535441726072e+02	6.467450338287e-03	6.467450338287e-03
6.101000000000e+00	-2.537799429171e+02	6.466538459576e-03	6.466538459576e-03
6.102000000000e+00	-2.540157132270e+02	6.465626580864e-03	6.465626580864e-03
6.103000000000e+00	-2.542494397029e+02	6.464435815034e-03	6.464435815034e-03
6.104000000000e+00	-2.544811223447e+02	6.462966162090e-03	6.462966162090e-03
6.105000000000e+00	-2.547128049866e+02	6.461496509144e-03	6.461496509144e-03
6.106000000000e+00	-2.549403876113e+02	6.459490015612e-03	6.459490015612e-03
6.107000000000e+00	-2.551679702361e+02	6.457483522080e-03	6.457483522080e-03
6.108000000000e+00	-2.553934967666e+02	6.455219513954e-03	6.455219513954e-03
6.109000000000e+00	-2.556169672030e+02	6.452697991241e-03	6.452697991241e-03
6.110000000000e+00	-2.558404376393e+02	6.450176468525e-03	6.450176468525e-03
6.111000000000e+00	-2.560597838991e+02	6.447162539301e-03	6.447162539301e-03
6.112000000000e+00	-2.562791301589e+02	6.444148610077e-03	6.444148610077e-03
6.113000000000e+00	-2.564964084308e+02	6.440900159828e-03	6.440900159828e-03
6.114000000000e+00	-2.567116187148e+02	6.437417188560e-03	6.437417188560e-03
6.115000000000e+00	-2.569268289988e+02	6.433934217289e-03	6.433934217289e-03
6.116000000000e+00	-2.571378917026e+02	6.430006237991e-03	6.430006237991e-03
6.117000000000e+00	-2.573489544064e+02	6.426078258693e-03	6.426078258693e-03
6.118000000000e+00	-2.575579376184e+02	6.421940089757e-03	6.421940089757e-03
6.119000000000e+00	-2.577648413385e+02	6.417591731188e-03	6.417591731188e-03
6.120000000000e+00	-2.579717450587e+02	6.413243372617e-03	6.413243372617e-03
6.121000000000e+00	-2.581744785989e+02	6.408499781133e-03	6.408499781133e-03
6.122000000000e+00	-2.583772121392e+02	6.403756189649e-03	6.403756189649e-03
6.123000000000e+00	-2.585778550981e+02	6.398827774053e-03	6.398827774053e-03
6.124000000000e+00	-2.587764074759e+02	6.393714534349e-03	6.393714534349e-03
6.125000000000e+00	-2.589749598537e+02	6.388601294644e-03	6.388601294644e-03
6.126000000000e+00	-2.591693203067e+02	6.383144348627e-03	6.383144348627e-03
6.127000000000e+00	-2.593636807598e+02	6.377687402610e-03	6.377687402610e-03
6.128000000000e+00	-2.595559399828e+02	6.372071711617e-03	6.372071711617e-03
6.129000000000e+00	-2.597460979759e+02	6.366297275651e-03	6.366297275651e-03
6.130000000000e+00	-2.599362559689e+02	6.360522839684e-03	6.360522839684e-03
6.131000000000e+00	-2.601222012006e+02	6.354457320464e-03	6.354457320464e-03
6.132000000000e+00	-2.603081464323e+02	6.348391801244e-03	6.348391801244e-03
6.133000000000e+00	-2.604919802530e+02	6.342193996291e-03	6.342193996291e-03
6.134000000000e+00	-2.606737026627e+02	6.335863905607e-03	6.335863905607e-03
6.135000000000e+00	-2.608554250725e+02	6.329533814922e-03	6.329533814922e-03
6.136000000000e+00	-2.610329148477e+02	6.322965683574e-03	6.322965683574e-03
6.137000000000e+00	-2.612104046228e+02	6.316397552225e-03	6.316397552225e-03
6.138000000000e+00	-2.613857733019e+02	6.309723632116e-03	6.309723632116e-03
6.139000000000e+00	-2.615590208848e+02	6.302943923250e-03	6.302943923250e-03
6.140000000000e+00	-2.617322684678e+02	6.296164214382e-03	6.296164214382e-03
6.141000000000e+00	-2.619012645630e+02	6.289199236527e-03	6.289199236527e-03
6.142000000000e+00	-2.620702606582e+02	6.282234258671e-03	6.282234258671e-03
6.143000000000e+00	-2.622371264965e+02	6.275189679780e-03	6.275189679780e-03
6.144000000000e+00	-2.624018620778e+02	6.268065499854e-03	6.268065499854e-03
6.145000000000e+00	-2.625665976591e+02	6.260941319928e-03	6.260941319928e-03
6.146000000000e+00	-2.627270639771e+02	6.253683676496e-03	6.253683676496e-03
6.147000000000e+00	-2.628875302950e+02	6.246426033064e-03	6.246426033064e-03
6.148000000000e+00	-2.630458577483e+02	6.239114319878e-03	6.239114319878e-03
6.149000000000e+00	-2.632020463370e+02	6.231748536937e-03	6.231748536937e-03
6.150000000000e+00	-2.633582349256e+02	6.224382753996e-03	6.224382753996e-03
6.151000000000e+00	-2.635101376101e+02	6.216933655573e-03	6.216933655573e-03
6.152000000000e+00	-2.636620402946e+02	6.209484557149e-03	6.209484557149e-03
6.153000000000e+00	-2.638117960886e+02	6.202005920854e-03	6.202005920854e-03
6.154000000000e+00	-2.639594049919e+02	6.194497746686e-03	6.194497746686e-03
6.155000000000e+00	-2.641070138953e+02	6.186989572518e-03	6.186989572518e-03
6.156000000000e+00	-2.642503214456e+02	6.179445895105e-03	6.179445895105e-03
6.157000000000e+00	-2.643936289960e+02	6.171902217692e-03	6.171902217692e-03
6.158000000000e+00	-2.645347822397e+02	6.164352200630e-03	6.164352200630e-03
6.159000000000e+00	-2.646737811770e+02	6.156795843920e-03	6.156795843920e-03
6.160000000000e+00	-2.648127801142e+02	6.149239487209e-03	6.149239487209e-03
6.161000000000e+00	-2.649474634970e+02	6.141692447193e-03	6.141692447193e-03
6.162000000000e+00	-2.650821468798e+02	6.134145407178e-03	6.134145407178e-03
6.163000000000e+00	-2.652146691773e+02	6.126613570916e-03	6.126613570916e-03
6.164000000000e+00	-2.653450303895e+02	6.119096938409e-03	6.119096938409e-03
6.165000000000e+00	-2.654753916017e+02	6.111580305903e-03	6.111580305903e-03
6.166000000000e+00	-2.656014243591e+02	6.104114191751e-03	6.104114191751e-03
6.167000000000e+00	-2.657274571165e+02	6.096648077598e-03	6.096648077598e-03
6.168000000000e+00	-2.658513226732e+02	6.089216752017e-03	6.089216752017e-03
6.169000000000e+00	-2.659730210293e+02	6.081820215006e-03	6.081820215006e-03
6.170000000000e+00	-2.660947193854e+02	6.074423677995e-03	6.074423677995e-03
6.171000000000e+00	-2.662120777378e+02	6.067114655698e-03	6.067114655698e-03
6.172000000000e+00	-2.663294360903e+02	6.059805633402e-03	6.059805633402e-03
6.173000000000e+00	-2.664446218145e+02	6.052548743659e-03	6.052548743659e-03
6.174000000000e+00	-2.665576349107e+02	6.045343986469e-03	6.045343986469e-03
6.175000000000e+00	-2.666706480068e+02	6.038139229279e-03	6.038139229279e-03
6.176000000000e+00	-2.667793109492e+02	6.031054237853e-03	6.031054237853e-03
6.177000000000e+00	-2.668879738916e+02	6.023969246426e-03	6.023969246426e-03
6.178000000000e+00	-2.669944594885e+02	6.016951233883e-03	6.016951233883e-03
6.179000000000e+00	-2.670987677401e+02	6.010000200223e-03	6.010000200223e-03
6.180000000000e+00	-2.672030759916e+02	6.003049166563e-03	6.003049166563e-03
6.181000000000e+00	-2.673030253806e+02	5.996244918952e-03	5.996244918952e-03
6.182000000000e+00	-2.674029747696e+02	5.989440671341e-03	5.989440671341e-03
6.183000000000e+00	-2.675007428262e+02	5.982715523528e-03	5.982715523528e-03
6.184000000000e+00	-2.675963295506e+02	5.976069475512e-03	5.976069475512e-03
6.185000000000e+00	-2.676919162749e+02	5.969423427496e-03	5.969423427496e-03
6.186000000000e+00	-2.677831369066e+02	5.962945531107e-03	5.962945531107e-03
6.187000000000e+00	-2.678743575383e+02	5.956467634718e-03	5.956467634718e-03
6.188000000000e+00	-2.679633935984e+02	5.950078038225e-03	5.950078038225e-03
6.189000000000e+00	-2.680502450870e+02	5.943776741627e-03	5.943776741627e-03
6.190000000000e+00	-2.681370965755e+02	5.937475445029e-03	5.937475445029e-03
6.191000000000e+00	-2.682195762516e+02	5.931357654744e-03	5.931357654744e-03
6.192000000000e+00	-2.683020559277e+02	5.925239864458e-03	5.925239864458e-03
6.193000000000e+00	-2.683823485547e+02	5.919216493251e-03	5.919216493251e-03
6.194000000000e+00	-2.684604541329e+02	5.913287541121e-03	5.913287541121e-03
6.195000000000e+00	-2.685385597110e+02	5.907358588991e-03	5.907358588991e-03
6.196000000000e+00	-2.686122892921e+02	5.901622204014e-03	5.901622204014e-03
6.197000000000e+00	-2.686860188732e+02	5.895885819037e-03	5.895885819037e-03
6.198000000000e+00	-2.687575597005e+02	5.890246769129e-03	5.890246769129e-03
6.199000000000e+00	-2.688269117740e+02	5.884705054288e-03	5.884705054288e-03
6.200000000000e+00	-2.688962638475e+02	5.879163339447e-03	5.879163339447e-03
6.201000000000e+00	-2.689612372926e+02	5.873816753644e-03	5.873816753644e-03
6.202000000000e+00	-2.690262107377e+02	5.868470167840e-03	5.868470167840e-03
6.203000000000e+00	-2.690889945038e+02	5.863220547529e-03	5.863220547529e-03
6.204000000000e+00	-2.691495885907e+02	5.858067892711e-03	5.858067892711e-03
6.205000000000e+00	-2.692101826777e+02	5.852915237893e-03	5.852915237893e-03
6.206000000000e+00	-2.692663970681e+02	5.847953651454e-03	5.847953651454e-03
6.207000000000e+00	-2.693226114585e+02	5.842992065015e-03	5.842992065015e-03
6.208000000000e+00	-2.693766360272e+02	5.838123748053e-03	5.838123748053e-03
6.209000000000e+00	-2.694284707741e+02	5.833348700568e-03	5.833348700568e-03
6.210000000000e+00	-2.694803055209e+02	5.828573653083e-03	5.828573653083e-03
6.211000000000e+00	-2.695277610682e+02	5.823978951415e-03	5.823978951415e-03
6.212000000000e+00	-2.695752166154e+02	5.819384249746e-03	5.819384249746e-03
6.213000000000e+00	-2.696204829795e+02	5.814875796820e-03	5.814875796820e-03
6.214000000000e+00	-2.696635601605e+02	5.810453592634e-03	5.810453592634e-03
6.215000000000e+00	-2.697066373415e+02	5.806031388449e-03	5.806031388449e-03
6.216000000000e+00	-2.697453373779e+02	5.801772192143e-03	5.801772192143e-03
6.217000000000e+00	-2.697840374143e+02	5.797512995836e-03	5.797512995836e-03
6.218000000000e+00	-2.698205496820e+02	5.793329747703e-03	5.793329747703e-03
6.219000000000e+00	-2.698548741811e+02	5.789222447741e-03	5.789222447741e-03
6.220000000000e+00	-2.698891986801e+02	5.785115147779e-03	5.785115147779e-03
6.221000000000e+00	-2.699191496320e+02	5.781147035418e-03	5.781147035418e-03
6.222000000000e+00	-2.699491005839e+02	5.777178923056e-03	5.777178923056e-03
6.223000000000e+00	-2.699768659470e+02	5.773273266554e-03	5.773273266554e-03
6.224000000000e+00	-2.700024457215e+02	5.769430065910e-03	5.769430065910e-03
6.225000000000e+00	-2.700280254959e+02	5.765586865266e-03	5.765586865266e-03
6.226000000000e+00	-2.700492368381e+02	5.761852768674e-03	5.761852768674e-03
6.227000000000e+00	-2.700704481803e+02	5.758118672082e-03	5.758118672082e-03
6.228000000000e+00	-2.700894768644e+02	5.754430478079e-03	5.754430478079e-03
6.229000000000e+00	-2.701063228906e+02	5.750788186665e-03	5.750788186665e-03
6.230000000000e+00	-2.701231689167e+02	5.747145895251e-03	5.747145895251e-03
6.231000000000e+00	-2.701356531088e+02	5.743576664629e-03	5.743576664629e-03
6.232000000000e+00	-2.701481373008e+02	5.740007434007e-03	5.740007434007e-03
6.233000000000e+00	-2.701584424968e+02	5.736464664192e-03	5.736464664192e-03
6.234000000000e+00	-2.701665686968e+02	5.732948355183e-03	5.732948355183e-03
6.235000000000e+00	-2.701746948967e+02	5.729432046175e-03	5.729432046175e-03
6.236000000000e+00	-2.701784673003e+02	5.725947180415e-03	5.725947180415e-03
6.237000000000e+00	-2.701822397039e+02	5.722462314656e-03	5.722462314656e-03
6.238000000000e+00	-2.701838374806e+02	5.718981791933e-03	5.718981791933e-03
6.239000000000e+00	-2.701832606305e+02	5.715505612245e-03	5.715505612245e-03
6.240000000000e+00	-2.701826837803e+02	5.712029432557e-03	5.712029432557e-03
6.241000000000e+00	-2.701777625584e+02	5.708537967916e-03	5.708537967916e-03
6.242000000000e+00	-2.701728413365e+02	5.705046503276e-03	5.705046503276e-03
6.243000000000e+00	-2.701657505354e+02	5.701534838426e-03	5.701534838426e-03
6.244000000000e+00	-2.701564901551e+02	5.698002973367e-03	5.698002973367e-03
6.245000000000e+00	-2.701472297749e+02	5.694471108307e-03	5.694471108307e-03
6.246000000000e+00	-2.701336357725e+02	5.690872656572e-03	5.690872656572e-03
6.247000000000e+00	-2.701200417702e+02	5.687274204836e-03	5.687274204836e-03
6.248000000000e+00	-2.701042838819e+02	5.683628870088e-03	5.683628870088e-03
6.249000000000e+00	-2.700863621076e+02	5.679936652329e-03	5.679936652329e-03
6.250000000000e+00	-2.700684403333e+02	5.676244434569e-03	5.676244434569e-03
6.251000000000e+00	-2.700461969413e+02	5.672430359890e-03	5.672430359890e-03
6.252000000000e+00	-2.700239535493e+02	5.668616285211e-03	5.668616285211e-03
6.253000000000e+00	-2.699995525726e+02	5.664726823426e-03	5.664726823426e-03
6.254000000000e+00	-2.699729940114e+02	5.660761974538e-03	5.660761974538e-03
6.255000000000e+00	-2.699464354501e+02	5.656797125648e-03	5.656797125648e-03
6.256000000000e+00	-2.699155684515e+02	5.652651847396e-03	5.652651847396e-03
6.257000000000e+00	-2.698847014530e+02	5.648506569145e-03	5.648506569145e-03
6.258000000000e+00	-2.698516837380e+02	5.644255925532e-03	5.644255925532e-03
6.259000000000e+00	-2.698165153068e+02	5.639899916561e-03	5.639899916561e-03
6.260000000000e+00	-2.697813468755e+02	5.635543907589e-03	5.635543907589e-03
6.261000000000e+00	-2.697418842771e+02	5.630946314867e-03	5.630946314867e-03
6.262000000000e+00	-2.697024216788e+02	5.626348722145e-03	5.626348722145e-03
6.263000000000e+00	-2.696608157543e+02	5.621614683756e-03	5.621614683756e-03
6.264000000000e+00	-2.696170665038e+02	5.616744199703e-03	5.616744199703e-03
6.265000000000e+00	-2.695733172532e+02	5.611873715648e-03	5.611873715648e-03
6.266000000000e+00	-2.695252891023e+02	5.606698677581e-03	5.606698677581e-03
6.267000000000e+00	-2.694772609514e+02	5.601523639514e-03	5.601523639514e-03
6.268000000000e+00	-2.694270973383e+02	5.596180366285e-03	5.596180366285e-03
6.269000000000e+00	-2.693747982632e+02	5.590668857896e-03	5.590668857896e-03
6.270000000000e+00	-2.693224991880e+02	5.585157349506e-03	5.585157349506e-03
6.271000000000e+00	-2.692659373763e+02	5.579277304077e-03	5.579277304077e-03
6.272000000000e+00	-2.692093755645e+02	5.573397258648e-03	5.573397258648e-03
6.273000000000e+00	-2.691506865771e+02	5.567316888455e-03	5.567316888455e-03
6.274000000000e+00	-2.690898704143e+02	5.561036193502e-03	5.561036193502e-03
6.275000000000e+00	-2.690290542514e+02	5.554755498547e-03	5.554755498547e-03
6.276000000000e+00	-2.689639923077e+02	5.548042101594e-03	5.548042101594e-03
6.277000000000e+00	-2.688989303640e+02	5.541328704642e-03	5.541328704642e-03
6.278000000000e+00	-2.688317499003e+02	5.534383013746e-03	5.534383013746e-03
6.279000000000e+00	-2.687624509167e+02	5.527205028911e-03	5.527205028911e-03
6.280000000000e+00	-2.686931519330e+02	5.520027044074e-03	5.520027044074e-03
6.281000000000e+00	-2.686196248071e+02	5.512352859143e-03	5.512352859143e-03
6.282000000000e+00	-2.685460976812e+02	5.504678674212e-03	5.504678674212e-03
6.283000000000e+00	-2.684704610043e+02	5.496740773585e-03	5.496740773585e-03
6.284000000000e+00	-2.683927147763e+02	5.488539157268e-03	5.488539157268e-03
6.285000000000e+00	-2.683149685484e+02	5.480337540948e-03	5.480337540948e-03
6.286000000000e+00	-2.682330123868e+02	5.471577749979e-03	5.471577749979e-03
6.287000000000e+00	-2.681510562253e+02	5.462817959010e-03	5.462817959010e-03
6.288000000000e+00	-2.680669997380e+02	5.453764006407e-03	5.453764006407e-03
6.289000000000e+00	-2.679808429250e+02	5.444415892176e-03	5.444415892176e-03
6.290000000000e+00	-2.678946861120e+02	5.435067777943e-03	5.435067777943e-03
6.291000000000e+00	-2.678043380291e+02	5.425101892329e-03	5.425101892329e-03
6.292000000000e+00	-2.677139899462e+02	5.415136006716e-03	5.415136006716e-03
6.293000000000e+00	-2.676215509614e+02	5.404846913947e-03	5.404846913947e-03
6.294000000000e+00	-2.675270210746e+02	5.394234614030e-03	5.394234614030e-03
6.295000000000e+00	-2.674324911879e+02	5.383622314109e-03	5.383622314109e-03
6.296000000000e+00	-2.673337890335e+02	5.372335865437e-03	5.372335865437e-03
6.297000000000e+00	-2.672350868792e+02	5.361049416765e-03	5.361049416765e-03
6.298000000000e+00	-2.671343033870e+02	5.349412531476e-03	5.349412531476e-03
6.299000000000e+00	-2.670314385570e+02	5.337425209577e-03	5.337425209577e-03
6.300000000000e+00	-2.669285737270e+02	5.325437887674e-03	5.325437887674e-03
6.301000000000e+00	-2.668215558543e+02	5.312724077486e-03	5.312724077486e-03
6.302000000000e+00	-2.667145379816e+02	5.300010267298e-03	5.300010267298e-03
6.303000000000e+00	-2.666054484174e+02	5.286921008660e-03	5.286921008660e-03
6.304000000000e+00	-2.664942871619e+02	5.273456301579e-03	5.273456301579e-03
6.305000000000e+00	-2.663831259063e+02	5.259991594493e-03	5.259991594493e-03
6.306000000000e+00	-2.662678309404e+02	5.245752882723e-03	5.245752882723e-03
6.307000000000e+00	-2.661525359745e+02	5.231514170953e-03	5.231514170953e-03
6.308000000000e+00	-2.660351789889e+02	5.216877599022e-03	5.216877599022e-03
6.309000000000e+00	-2.659157599838e+02	5.201843166940e-03	5.201843166940e-03
6.310000000000e+00	-2.657963409787e+02	5.186808734854e-03	5.186808734854e-03
6.311000000000e+00	-2.656728075904e+02	5.170958347093e-03	5.170958347093e-03
6.312000000000e+00	-2.655492742022e+02	5.155107959332e-03	5.155107959332e-03
6.313000000000e+00	-2.654236884360e+02	5.138840258431e-03	5.138840258431e-03
6.314000000000e+00	-2.652960502921e+02	5.122155244399e-03	5.122155244399e-03
6.315000000000e+00	-2.651684121481e+02	5.105470230363e-03	5.105470230363e-03
6.316000000000e+00	-2.650366788341e+02	5.087933564925e-03	5.087933564925e-03
6.317000000000e+00	-2.649049455201e+02	5.070396899487e-03	5.070396899487e-03
6.318000000000e+00	-2.647711693867e+02	5.052426756794e-03	5.052426756794e-03
6.319000000000e+00	-2.646353504338e+02	5.034023136855e-03	5.034023136855e-03
6.320000000000e+00	-2.644995314809e+02	5.015619516912e-03	5.015619516912e-03
6.321000000000e+00	-2.643596363531e+02	4.996335433653e-03	4.996335433653e-03
6.322000000000e+00	-2.642197412253e+02	4.977051350394e-03	4.977051350394e-03
6.323000000000e+00	-2.640778127025e+02	4.957321212015e-03	4.957321212015e-03
6.324000000000e+00	-2.639338507847e+02	4.937145018528e-03	4.937145018528e-03
6.325000000000e+00	-2.637898888669e+02	4.916968825035e-03	4.916968825035e-03
6.326000000000e+00	-2.636418694533e+02	4.895890799147e-03	4.895890799147e-03
6.327000000000e+00	-2.634938500398e+02	4.874812773258e-03	4.874812773258e-03
6.328000000000e+00	-2.633438064745e+02	4.853279961339e-03	4.853279961339e-03
6.329000000000e+00	-2.631917387577e+02	4.831292363400e-03	4.831292363400e-03
6.330000000000e+00	-2.630396710408e+02	4.809304765455e-03	4.809304765455e-03
6.331000000000e+00	-2.628835641007e+02	4.786401890887e-03	4.786401890887e-03
6.332000000000e+00	-2.627274571607e+02	4.763499016320e-03	4.763499016320e-03
6.333000000000e+00	-2.625693350879e+02	4.740136692249e-03	4.740136692249e-03
6.334000000000e+00	-2.624091978823e+02	4.716314918685e-03	4.716314918685e-03
6.335000000000e+00	-2.622490606768e+02	4.692493145116e-03	4.692493145116e-03
6.336000000000e+00	-2.620849020317e+02	4.667750973932e-03	4.667750973932e-03
6.337000000000e+00	-2.619207433866e+02	4.643008802748e-03	4.643008802748e-03
6.338000000000e+00	-2.617545783644e+02	4.617806763208e-03	4.617806763208e-03
6.339000000000e+00	-2.615864069652e+02	4.592144855323e-03	4.592144855323e-03
6.340000000000e+00	-2.614182355659e+02	4.566482947433e-03	4.566482947433e-03
6.341000000000e+00	-2.612460599491e+02	4.539904153214e-03	4.539904153214e-03
6.342000000000e+00	-2.610738843322e+02	4.513325358994e-03	4.513325358994e-03
6.343000000000e+00	-2.608997107967e+02	4.486290653460e-03	4.486290653460e-03
6.344000000000e+00	-2.607235393426e+02	4.458800036622e-03	4.458800036622e-03
6.345000000000e+00	-2.605473678885e+02	4.431309419778e-03	4.431309419778e-03
6.346000000000e+00	-2.603672088144e+02	4.402914275171e-03	4.402914275171e-03
6.347000000000e+00	-2.601870497403e+02	4.374519130563e-03	4.374519130563e-03
6.348000000000e+00	-2.600049008804e+02	4.345676490852e-03	4.345676490852e-03
6.349000000000e+00	-2.598207622346e+02	4.316386356045e-03	4.316386356045e-03
6.350000000000e+00	-2.596366235888e+02	4.287096221234e-03	4.287096221234e-03
6.351000000000e+00	-2.594485132452e+02	4.256922881833e-03	4.256922881833e-03
6.352000000000e+00	-2.592604029016e+02	4.226749542433e-03	4.226749542433e-03
6.353000000000e+00	-2.590703105564e+02	4.196141617044e-03	4.196141617044e-03
6.354000000000e+00	-2.588782362098e+02	4.165099105678e-03	4.165099105678e-03
6.355000000000e+00	-2.586861618632e+02	4.134056594307e-03	4.134056594307e-03
6.356000000000e+00	-2.584901310259e+02	4.102161183262e-03	4.102161183262e-03
6.357000000000e+00	-2.582941001887e+02	4.070265772218e-03	4.070265772218e-03
6.358000000000e+00	-2.580960947693e+02	4.037953160433e-03	4.037953160433e-03
6.359000000000e+00	-2.578961147680e+02	4.005223347917e-03	4.005223347917e-03
6.360000000000e+00	-2.576961347666e+02	3.972493535397e-03	3.972493535397e-03
6.361000000000e+00	-2.574922127401e+02	3.938950025427e-03	3.938950025427e-03
6.362000000000e+00	-2.572882907137e+02	3.905406515457e-03	3.905406515457e-03
6.363000000000e+00	-2.570824011496e+02	3.871467598441e-03	3.871467598441e-03
6.364000000000e+00	-2.568745440478e+02	3.837133274389e-03	3.837133274389e-03
6.365000000000e+00	-2.566666869461e+02	3.802798950332e-03	3.802798950332e-03
6.366000000000e+00	-2.564549015296e+02	3.767698842157e-03	3.767698842157e-03
6.367000000000e+00	-2.562431161132e+02	3.732598733982e-03	3.732598733982e-03
6.368000000000e+00	-2.560293698250e+02	3.697129302510e-03	3.697129302510e-03
6.369000000000e+00	-2.558136626652e+02	3.661290547748e-03	3.661290547748e-03
6.370000000000e+00	-2.555979555054e+02	3.625451792982e-03	3.625451792982e-03
6.371000000000e+00	-2.553783329860e+02	3.588903591553e-03	3.588903591553e-03
6.372000000000e+00	-2.551587104665e+02	3.552355390125e-03	3.552355390125e-03
6.373000000000e+00	-2.549371333663e+02	3.515468070880e-03	3.515468070880e-03
6.374000000000e+00	-2.547136016854e+02	3.478241633826e-03	3.478241633826e-03
6.375000000000e+00	-2.544900700045e+02	3.441015196768e-03	3.441015196768e-03
6.376000000000e+00	-2.542626351776e+02	3.403143689018e-03	3.403143689018e-03
6.377000000000e+00	-2.540352003507e+02	3.365272181268e-03	3.365272181268e-03
6.378000000000e+00	-2.538058168693e+02	3.327095666040e-03	3.327095666040e-03
6.379000000000e+00	-2.535744847333e+02	3.288614143342e-03	3.288614143342e-03
6.380000000000e+00	-2.533431525974e+02	3.250132620641e-03	3.250132620641e-03
6.381000000000e+00	-2.531079288152e+02	3.211077960807e-03	3.211077960807e-03
6.382000000000e+00	-2.528727050331e+02	3.172023300974e-03	3.172023300974e-03
