# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
2.793396490490037e-01	-1.313772978000000e-01	-1.514449900000000e-01	-6.907200000000000e-01	-3.432262800000000e-02	1.765441700000000e-01
2.795481599649251e-01	-1.314219025000000e-01	-1.491581600000000e-01	-6.790805800000000e-01	-3.443094400000000e-02	1.768482800000000e-01
2.797566375244371e-01	-1.314416634000000e-01	-1.468658400000001e-01	-6.674331800000001e-01	-3.454022800000000e-02	1.771592700000000e-01
2.799651150839490e-01	-1.314358583100000e-01	-1.445716200000000e-01	-6.557985200000001e-01	-3.465141700000000e-02	1.774956000000000e-01
2.801735926434609e-01	-1.314036350800000e-01	-1.422805100000000e-01	-6.441929700000001e-01	-3.476582500000000e-02	1.778684200000000e-01
2.803820702029728e-01	-1.313454380000000e-01	-1.399960300000000e-01	-6.326207800000000e-01	-3.488413600000000e-02	1.782759700000000e-01
2.805905477624848e-01	-1.312628730000000e-01	-1.377181500000000e-01	-6.210710199999999e-01	-3.500561800000000e-02	1.787039700000000e-01
2.807990253219967e-01	-1.311591324000000e-01	-1.354433600000000e-01	-6.095234199999999e-01	-3.512796600000000e-02	1.791316200000000e-01
2.810075028815087e-01	-1.310372463000000e-01	-1.331666000000000e-01	-5.979596500000000e-01	-3.524833100000000e-02	1.795396800000000e-01
2.812159804410206e-01	-1.308992081000000e-01	-1.308841100000000e-01	-5.863717299999999e-01	-3.536462300000000e-02	1.799187400000000e-01
2.814244913569421e-01	-1.307447353000000e-01	-1.285954500000000e-01	-5.747665110000000e-01	-3.547686700000000e-02	1.802719100000000e-01
2.816329689164540e-01	-1.305715305000000e-01	-1.263035900000000e-01	-5.631600280000001e-01	-3.558731799999999e-02	1.806120300000000e-01
2.818414464759659e-01	-1.303765907000000e-01	-1.240130100000000e-01	-5.515676150000000e-01	-3.569954700000000e-02	1.809541400000000e-01
2.820499240354779e-01	-1.301576120000000e-01	-1.217273600000000e-01	-5.399958598000000e-01	-3.581673300000000e-02	1.813074900000000e-01
2.822584015949898e-01	-1.299153494000000e-01	-1.194474400000000e-01	-5.284387450000001e-01	-3.594003599999999e-02	1.816715500000000e-01
2.824668791545017e-01	-1.296523130000000e-01	-1.171712600000000e-01	-5.168839950000000e-01	-3.606803800000000e-02	1.820372900000000e-01
2.826753567140136e-01	-1.293732584000000e-01	-1.148955100000000e-01	-5.053205210000000e-01	-3.619746800000000e-02	1.823935700000000e-01
2.828838342735255e-01	-1.290818556000000e-01	-1.126176900000000e-01	-4.937475550000000e-01	-3.632498000000000e-02	1.827339700000000e-01
2.830923118330375e-01	-1.287797579000000e-01	-1.103374200000000e-01	-4.821743500000000e-01	-3.644889100000000e-02	1.830612200000000e-01
2.833008227489590e-01	-1.284656854000000e-01	-1.080562780000000e-01	-4.706149700000000e-01	-3.656999999999999e-02	1.833860900000000e-01
2.835093003084709e-01	-1.281363299000000e-01	-1.057763870000000e-01	-4.590782000000000e-01	-3.669111600000000e-02	1.837214100000000e-01
2.837177778679829e-01	-1.277884079000000e-01	-1.034987620000000e-01	-4.475610600000001e-01	-3.681538100000000e-02	1.840751800000000e-01
2.839262554274948e-01	-1.274206785000000e-01	-1.012225970000000e-01	-4.360487700000001e-01	-3.694448400000000e-02	1.844456500000000e-01
2.841347329870068e-01	-1.270353036000000e-01	-9.894595000000000e-02	-4.245228800000000e-01	-3.707775100000000e-02	1.848214300000000e-01
2.843432105465186e-01	-1.266363689000000e-01	-9.666739000000001e-02	-4.129725400000000e-01	-3.721235900000001e-02	1.851864100000000e-01
2.845516881060306e-01	-1.262292262000000e-01	-9.438743099999999e-02	-4.014015600000000e-01	-3.734487100000000e-02	1.855268700000000e-01
2.847601656655425e-01	-1.258170662000000e-01	-9.210867000000000e-02	-3.898284400000000e-01	-3.747298100000000e-02	1.858368800000000e-01
2.849686432250544e-01	-1.254004083800000e-01	-8.983451399999999e-02	-3.782774300000000e-01	-3.759654900000000e-02	1.861195900000000e-01
2.851771541409759e-01	-1.249766876000000e-01	-8.756706000000000e-02	-3.667661500000000e-01	-3.771757100000001e-02	1.863848500000000e-01
2.853856317004879e-01	-1.245418921000000e-01	-8.530562200000000e-02	-3.552967900000000e-01	-3.783910400000001e-02	1.866443000000000e-01
2.855941092599998e-01	-1.240930300000000e-01	-8.304688879999998e-02	-3.438551399999999e-01	-3.796362500000000e-02	1.869067200000000e-01
2.858025868195118e-01	-1.236293808000000e-01	-8.078660000000000e-02	-3.324181900000001e-01	-3.809213800000000e-02	1.871765900000000e-01
2.860110643790237e-01	-1.231533381000000e-01	-7.852200099999998e-02	-3.209663000000000e-01	-3.822404600000000e-02	1.874545000000000e-01
2.862195419385356e-01	-1.226686780000000e-01	-7.625362900000002e-02	-3.094926700000000e-01	-3.835790500000000e-02	1.877399400000000e-01
2.864280194980476e-01	-1.221794550000000e-01	-7.398494500000001e-02	-2.980050299999999e-01	-3.849244900000000e-02	1.880320000000000e-01
2.866364970575594e-01	-1.216875670000000e-01	-7.172051099999999e-02	-2.865193200000000e-01	-3.862722700000000e-02	1.883298600000000e-01
2.868449746170714e-01	-1.211928010000000e-01	-6.946308699999999e-02	-2.750505100000000e-01	-3.876241300000000e-02	1.886299900000000e-01
2.870534855329929e-01	-1.206931590000000e-01	-6.721198900000000e-02	-2.636040900000001e-01	-3.889808800000000e-02	1.889255700000000e-01
2.872619630925048e-01	-1.201864920000000e-01	-6.496325100000000e-02	-2.521754900000001e-01	-3.903357600000000e-02	1.892065700000000e-01
2.874704406520168e-01	-1.196719820000000e-01	-6.271197000000001e-02	-2.407550300000000e-01	-3.916738900000000e-02	1.894632200000000e-01
2.876789182115287e-01	-1.191504540000000e-01	-6.045520100000001e-02	-2.293356300000000e-01	-3.929785800000000e-02	1.896900500000000e-01
2.878873957710407e-01	-1.186245560000000e-01	-5.819392700000001e-02	-2.179178300000000e-01	-3.942419700000000e-02	1.898894600000000e-01
2.880958733305525e-01	-1.180964050000000e-01	-5.593284999999999e-02	-2.065087900000000e-01	-3.954726900000000e-02	1.900715200000000e-01
2.883043508900645e-01	-1.175678710000000e-01	-5.367797000000000e-02	-1.951163700000000e-01	-3.966954200000000e-02	1.902500400000000e-01
2.885128284495764e-01	-1.170387130000000e-01	-5.143335999999998e-02	-1.837427900000000e-01	-3.979409000000000e-02	1.904363600000000e-01
2.887213393654978e-01	-1.165079700000000e-01	-4.919918999999999e-02	-1.723817100000000e-01	-3.992304700000000e-02	1.906343400000000e-01
2.889298169250098e-01	-1.159745810000000e-01	-4.697164999999999e-02	-1.610228899999999e-01	-4.005654300000000e-02	1.908386300000000e-01
2.891382944845217e-01	-1.154383750000000e-01	-4.474526000000001e-02	-1.496590100000000e-01	-4.019260600000000e-02	1.910377500000000e-01
2.893467720440337e-01	-1.149003400000000e-01	-4.251600000000000e-02	-1.382927600000000e-01	-4.032817599999999e-02	1.912204100000000e-01
2.895552496035456e-01	-1.143622040000000e-01	-4.028327000000000e-02	-1.269368499999999e-01	-4.046070900000000e-02	1.913812200000000e-01
2.897637271630575e-01	-1.138256010000000e-01	-3.804990000000000e-02	-1.156076700000000e-01	-4.058945200000000e-02	1.915243100000000e-01
2.899722047225695e-01	-1.132908700000000e-01	-3.582005999999999e-02	-1.043145400000000e-01	-4.071570100000000e-02	1.916606000000000e-01
2.901806822820814e-01	-1.127577910000000e-01	-3.359649999999999e-02	-9.305220000000013e-02	-4.084190000000000e-02	1.918019300000000e-01
2.903891598415933e-01	-1.122252520000000e-01	-3.137875999999999e-02	-8.180160000000003e-02	-4.097011600000000e-02	1.919543800000000e-01
2.905976707575147e-01	-1.116930190000000e-01	-2.916364000000001e-02	-7.054000000000001e-02	-4.110070200000000e-02	1.921143200000000e-01
2.908061483170267e-01	-1.111619600000000e-01	-2.694738000000000e-02	-5.925320000000001e-02	-4.123211900000000e-02	1.922700200000000e-01
2.910146258765386e-01	-1.106341090000000e-01	-2.472837000000000e-02	-4.794640000000001e-02	-4.136190000000000e-02	1.924064400000000e-01
2.912231034360506e-01	-1.101119010000000e-01	-2.250858999999999e-02	-3.664329999999992e-02	-4.148820100000000e-02	1.925136200000000e-01
2.914315809955625e-01	-1.095966720000000e-01	-2.029286000000000e-02	-2.537519999999993e-02	-4.161116900000000e-02	1.925910500000000e-01
2.916400585550745e-01	-1.090881880000000e-01	-1.808628000000000e-02	-1.416409999999998e-02	-4.173314000000000e-02	1.926492600000000e-01
2.918485361145864e-01	-1.085844740000000e-01	-1.589122000000001e-02	-3.010099999999988e-03	-4.185756800000000e-02	1.927039300000000e-01
2.920570136740984e-01	-1.080830840000000e-01	-1.370596000000000e-02	8.109600000000022e-03	-4.198707700000000e-02	1.927693300000000e-01
2.922654912336103e-01	-1.075822390000000e-01	-1.152541000000000e-02	1.923059999999996e-02	-4.212194200000000e-02	1.928509200000000e-01
2.924740021495317e-01	-1.070822570000000e-01	-9.344020000000003e-03	3.038200000000002e-02	-4.225951600000000e-02	1.929425300000000e-01
2.926824797090437e-01	-1.065855200000000e-01	-7.158689999999999e-03	4.157129999999998e-02	-4.239517499999999e-02	1.930290400000000e-01
2.928909572685556e-01	-1.060955370000000e-01	-4.970370000000005e-03	5.278100000000000e-02	-4.252432800000000e-02	1.930929900000000e-01
2.930994348280676e-01	-1.056156270000000e-01	-2.783389999999997e-03	6.397669999999997e-02	-4.264438000000000e-02	1.931230000000000e-01
2.933079123875795e-01	-1.051471360000000e-01	-6.026800000000082e-04	7.512600000000000e-02	-4.275590600000000e-02	1.931188700000000e-01
2.935163899470914e-01	-1.046894960000000e-01	1.568999999999998e-03	8.621429999999991e-02	-4.286231700000000e-02	1.930919400000000e-01
2.937248675066034e-01	-1.042402160000000e-01	3.732490000000008e-03	9.725160000000002e-02	-4.296845400000000e-02	1.930610700000000e-01
2.939333450661153e-01	-1.037967550000000e-01	5.891310000000000e-03	1.082652000000000e-01	-4.307869100000000e-02	1.930443300000000e-01
2.941418226256272e-01	-1.033577140000000e-01	8.049129999999998e-03	1.192841000000000e-01	-4.319553000000000e-02	1.930523600000000e-01
2.943503335415487e-01	-1.029236500000000e-01	1.020713000000000e-02	1.303226000000001e-01	-4.331910500000000e-02	1.930837100000000e-01
2.945588111010606e-01	-1.024968470000000e-01	1.236291000000000e-02	1.413738000000000e-01	-4.344773400000000e-02	1.931262100000000e-01
2.947672886605726e-01	-1.020801750000000e-01	1.451176000000000e-02	1.524150000000000e-01	-4.357892400000000e-02	1.931614800000000e-01
2.949757662200845e-01	-1.016758420000000e-01	1.664941999999999e-02	1.634217000000000e-01	-4.371028100000000e-02	1.931729100000000e-01
2.951842437795964e-01	-1.012842810000000e-01	1.877474000000000e-02	1.743809000000001e-01	-4.383999800000001e-02	1.931520500000000e-01
2.953927213391083e-01	-1.009046510000000e-01	2.089060000000000e-02	1.852984000000000e-01	-4.396695999999999e-02	1.931016700000000e-01
2.956011988986203e-01	-1.005351610000000e-01	2.300253000000000e-02	1.961926000000000e-01	-4.409046300000000e-02	1.930339100000000e-01
2.958096764581323e-01	-1.001743800000000e-01	2.511570000000000e-02	2.070827000000000e-01	-4.421030000000000e-02	1.929654900000000e-01
2.960181540176441e-01	-9.982198500000000e-02	2.723226000000000e-02	2.179785000000000e-01	-4.432675800000000e-02	1.929106600000000e-01
2.962266649335656e-01	-9.947880200000001e-02	2.935039000000000e-02	2.288747000000000e-01	-4.444078500000000e-02	1.928752200000000e-01
2.964351424930776e-01	-9.914631400000001e-02	3.146554000000000e-02	2.397577000000000e-01	-4.455383800000000e-02	1.928549200000000e-01
2.966436200525895e-01	-9.882571699999999e-02	3.357329000000001e-02	2.506153999999999e-01	-4.466743600000000e-02	1.928367500000000e-01
2.968520976121014e-01	-9.851753700000000e-02	3.567162000000000e-02	2.614459000000000e-01	-4.478243500000000e-02	1.928048400000000e-01
2.970605751716134e-01	-9.822132100000000e-02	3.776172000000000e-02	2.722590000000000e-01	-4.489856400000000e-02	1.927462300000000e-01
2.972690527311253e-01	-9.793646559999999e-02	3.984639000000000e-02	2.830666000000001e-01	-4.501447000000000e-02	1.926561600000000e-01
2.974775302906372e-01	-9.766258070000000e-02	4.192756000000000e-02	2.938738999999999e-01	-4.512837900000000e-02	1.925390200000000e-01
2.976860078501492e-01	-9.740010110000000e-02	4.400437000000000e-02	3.046707900000000e-01	-4.523921800000000e-02	1.924065700000000e-01
2.978944854096612e-01	-9.715006890000000e-02	4.607319900000000e-02	3.154350200000000e-01	-4.534734000000001e-02	1.922733500000000e-01
2.981029963255826e-01	-9.691363750000000e-02	4.812977000000001e-02	3.261445500000000e-01	-4.545477000000000e-02	1.921517800000000e-01
2.983114738850945e-01	-9.669138100000001e-02	5.017210000000000e-02	3.367900900000000e-01	-4.556431290000000e-02	1.920491800000000e-01
2.985199514446064e-01	-9.648297000000000e-02	5.220234100000000e-02	3.473835100000000e-01	-4.567830710000000e-02	1.919665020000000e-01
2.987284290041183e-01	-9.628730200000001e-02	5.422625100000000e-02	3.579527000000001e-01	-4.579735140000001e-02	1.918999720000000e-01
2.989369065636303e-01	-9.610314600000000e-02	5.625039100000000e-02	3.685278800000001e-01	-4.591982600000000e-02	1.918429510000000e-01
2.991453841231422e-01	-9.592984700000001e-02	5.827859700000000e-02	3.791247000000000e-01	-4.604246480000000e-02	1.917876910000000e-01
2.993538616826542e-01	-9.576790300000000e-02	6.030969300000000e-02	3.897353200000000e-01	-4.616167890000000e-02	1.917265670000000e-01
2.995623392421661e-01	-9.561840000000001e-02	6.233793800000000e-02	4.003320900000000e-01	-4.627507620000000e-02	1.916526870000000e-01
2.997708168016781e-01	-9.548279599999999e-02	6.435614500000000e-02	4.108840200000000e-01	-4.638239970000000e-02	1.915602640000000e-01
2.999793277175995e-01	-9.536188100000001e-02	6.635958200000000e-02	4.213743100000000e-01	-4.648549100000000e-02	1.914469030000000e-01
3.001878052771114e-01	-9.525542600000000e-02	6.834851800000000e-02	4.318116100000000e-01	-4.658737880000000e-02	1.913151240000000e-01
3.003962828366234e-01	-9.516198400000001e-02	7.032800400000000e-02	4.422242599999999e-01	-4.669103602000000e-02	1.911731910000000e-01
3.006047603961353e-01	-9.507979900000001e-02	7.230466569999998e-02	4.526449900000000e-01	-4.679830054000000e-02	1.910341380000000e-01
3.008132379556472e-01	-9.500751600000000e-02	7.428269660000000e-02	4.630900200000000e-01	-4.690951280000000e-02	1.909117400000000e-01
3.010217155151592e-01	-9.494472700000001e-02	7.626109990000000e-02	4.735477699999999e-01	-4.702379680000000e-02	1.908150920000000e-01
3.012301930746711e-01	-9.489226500000000e-02	7.823399300000000e-02	4.839831000000001e-01	-4.713965720000000e-02	1.907443610000000e-01
3.014386706341830e-01	-9.485149599999999e-02	8.019369799999998e-02	4.943551900000001e-01	-4.725558880000000e-02	1.906895620000000e-01
3.016471481936950e-01	-9.482368100000001e-02	8.213518500000000e-02	5.046394900000000e-01	-4.737031620000000e-02	1.906339270000000e-01
3.018556591096165e-01	-9.480920100000000e-02	8.405878400000000e-02	5.148425800000000e-01	-4.748276690000000e-02	1.905603190000000e-01
3.020641366691283e-01	-9.480721600000000e-02	8.597031500000001e-02	5.249986600000000e-01	-4.759209810000000e-02	1.904587370000000e-01
3.022726142286403e-01	-9.481602800000000e-02	8.787785700000000e-02	5.351526300000000e-01	-4.769778050000000e-02	1.903304390000000e-01
3.024810917881522e-01	-9.483372200000001e-02	8.978749199999998e-02	5.453358800000000e-01	-4.779988780000000e-02	1.901869490000000e-01
3.026895693476642e-01	-9.485909300000001e-02	9.170022400000000e-02	5.555503500000000e-01	-4.789939670000001e-02	1.900445610000000e-01
3.028980469071761e-01	-9.489185000000000e-02	9.361162600000000e-02	5.657681500000000e-01	-4.799803140000000e-02	1.899164050000000e-01
3.031065244666881e-01	-9.493297300000000e-02	9.551465800000000e-02	5.759470099999999e-01	-4.809782420000001e-02	1.898072630000000e-01
3.033150020261999e-01	-9.498384500000000e-02	9.740371000000000e-02	5.860534600000000e-01	-4.820026490000000e-02	1.897122450000000e-01
3.035234795857119e-01	-9.504562599999999e-02	9.927745100000000e-02	5.960794500000000e-01	-4.830565889999999e-02	1.896217530000000e-01
3.037319905016334e-01	-9.511863200000002e-02	1.011391200000000e-01	6.060448899999999e-01	-4.841300310000000e-02	1.895282340000000e-01
3.039404680611453e-01	-9.520209400000000e-02	1.029940910000000e-01	6.159843400000000e-01	-4.852055620000000e-02	1.894314860000000e-01
3.041489456206573e-01	-9.529421500000000e-02	1.048462000000000e-01	6.259264400000000e-01	-4.862679720000000e-02	1.893395480000000e-01
3.043574231801692e-01	-9.539263000000001e-02	1.066953000000000e-01	6.358783500000000e-01	-4.873124230000000e-02	1.892635253000000e-01
3.045659007396812e-01	-9.549526000000000e-02	1.085374300000000e-01	6.458228400000001e-01	-4.883458420000000e-02	1.892103673000000e-01
3.047743782991930e-01	-9.560018800000000e-02	1.103672500000000e-01	6.557306700000000e-01	-4.893818780000000e-02	1.891765999000000e-01
3.049828558587050e-01	-9.570697000000000e-02	1.121816100000000e-01	6.655784800000000e-01	-4.904289680000000e-02	1.891477272000000e-01
3.051913334182169e-01	-9.581581500000001e-02	1.139816800000000e-01	6.753624199999999e-01	-4.914818810000000e-02	1.891041078000000e-01
3.053998109777288e-01	-9.592771999999998e-02	1.157724400000000e-01	6.850998300000000e-01	-4.925211690000000e-02	1.890304124000000e-01
3.056083218936503e-01	-9.604386700000000e-02	1.175599000000000e-01	6.948174460000001e-01	-4.935216800000000e-02	1.889234760000000e-01
3.058167994531622e-01	-9.616511000000000e-02	1.193476800000000e-01	7.045346530000000e-01	-4.944677070000000e-02	1.887956660000000e-01
3.060252770126742e-01	-9.629150000000000e-02	1.211348110000000e-01	7.142508830000001e-01	-4.953647609999999e-02	1.886690210000000e-01
3.062337545721861e-01	-9.642183999999998e-02	1.229163810000000e-01	7.239463929999999e-01	-4.962422749999999e-02	1.885658887000000e-01
3.064422321316980e-01	-9.655408999999998e-02	1.246864290000000e-01	7.335940519999998e-01	-4.971425780000000e-02	1.884983553000000e-01
3.066507096912099e-01	-9.668533999999999e-02	1.264413540000000e-01	7.431749100000000e-01	-4.981021080000000e-02	1.884630083000000e-01
3.068591872507219e-01	-9.681293999999999e-02	1.281816810000000e-01	7.526906300000000e-01	-4.991324880000000e-02	1.884433458000000e-01
3.070676648102338e-01	-9.693476000000002e-02	1.299114190000000e-01	7.621597520000000e-01	-5.002124880000000e-02	1.884182969500000e-01
3.072761423697458e-01	-9.705017999999999e-02	1.316350330000000e-01	7.716072400000000e-01	-5.012949800000000e-02	1.883730733000000e-01
3.074846532856672e-01	-9.715993999999999e-02	1.333544020000000e-01	7.810473400000000e-01	-5.023262400000000e-02	1.883053989000000e-01
3.076931308451792e-01	-9.726581999999996e-02	1.350673590000000e-01	7.904759999999998e-01	-5.032680960000000e-02	1.882254270000000e-01
3.079016084046911e-01	-9.736980000000001e-02	1.367691070000000e-01	7.998724600000000e-01	-5.041134520000001e-02	1.881491980000000e-01
3.081100859642030e-01	-9.747280999999999e-02	1.384553810000000e-01	8.092148299999998e-01	-5.048863560000000e-02	1.880899190000000e-01
3.083185635237150e-01	-9.757433800000000e-02	1.401258260000000e-01	8.184943400000000e-01	-5.056298360000000e-02	1.880508320000000e-01
3.085270410832269e-01	-9.767197199999998e-02	1.417850480000000e-01	8.277225499999999e-01	-5.063867530000001e-02	1.880250420000000e-01
3.087355186427388e-01	-9.776207000000001e-02	1.434405490000000e-01	8.369261499999998e-01	-5.071837526000000e-02	1.880005130000000e-01
3.089439962022508e-01	-9.784086599999998e-02	1.450987190000000e-01	8.461298899999998e-01	-5.080251832000000e-02	1.879672010000000e-01
3.091524737617627e-01	-9.790566700000000e-02	1.467608690000000e-01	8.553396700000000e-01	-5.088985983000000e-02	1.879229240000000e-01
3.093609846776841e-01	-9.795550300000001e-02	1.484218700000000e-01	8.645353300000000e-01	-5.097856600000000e-02	1.878735930000000e-01
3.095694622371961e-01	-9.799124700000000e-02	1.500723610000000e-01	8.736794000000000e-01	-5.106712202000001e-02	1.878287970000000e-01
3.097779397967080e-01	-9.801489500000000e-02	1.517032910000000e-01	8.827365600000000e-01	-5.115467084000000e-02	1.877954680000000e-01
3.099864173562200e-01	-9.802815600000001e-02	1.533106950000000e-01	8.916938199999999e-01	-5.124059266000000e-02	1.877731930000000e-01
3.101948949157319e-01	-9.803163299999998e-02	1.548979340000000e-01	9.005703199999998e-01	-5.132397669600000e-02	1.877543070000000e-01
3.104033724752439e-01	-9.802404400000000e-02	1.564739980000000e-01	9.094088900000000e-01	-5.140342359200001e-02	1.877288940000000e-01
3.106118500347558e-01	-9.800270690000000e-02	1.580490460000000e-01	9.182553900000000e-01	-5.147746835000000e-02	1.876903170000000e-01
3.108203275942678e-01	-9.796441970000001e-02	1.596292692000000e-01	9.271340900000000e-01	-5.154552698000000e-02	1.876399640000000e-01
3.110288051537797e-01	-9.790687900000000e-02	1.612141265000000e-01	9.360352399999998e-01	-5.160868076999999e-02	1.875860950000000e-01
3.112373160697011e-01	-9.782928900000000e-02	1.627969609000000e-01	9.449201200000000e-01	-5.166964350000000e-02	1.875394030000000e-01
3.114457936292130e-01	-9.773251700000000e-02	1.643689924000000e-01	9.537408500000000e-01	-5.173187015000000e-02	1.875070790000000e-01
3.116542711887250e-01	-9.761836100000000e-02	1.659238897000000e-01	9.624661500000000e-01	-5.179801093000000e-02	1.874888690000000e-01
3.118627487482369e-01	-9.748821500000000e-02	1.674608620000000e-01	9.710955899999998e-01	-5.186859438000000e-02	1.874773360000000e-01
3.120712263077489e-01	-9.734191300000000e-02	1.689843150000000e-01	9.796589900000000e-01	-5.194170217000000e-02	1.874630490000000e-01
3.122797038672608e-01	-9.717741000000001e-02	1.705007730000000e-01	9.881984800000000e-01	-5.201371367000000e-02	1.874393610000000e-01
3.124881814267728e-01	-9.699121600000001e-02	1.720147040000000e-01	9.967443600000000e-01	-5.208109390000001e-02	1.874061890000000e-01
3.126966589862847e-01	-9.677963200000000e-02	1.735260290000001e-01	1.005299480000000e+00	-5.214198090000000e-02	1.873689730000000e-01
3.129051365457966e-01	-9.654044500000000e-02	1.750303630000000e-01	1.013838470000000e+00	-5.219693000000000e-02	1.873345350000000e-01
3.131136474617180e-01	-9.627356600000000e-02	1.765219250000000e-01	1.022322870000000e+00	-5.224833020000001e-02	1.873063930000000e-01
3.133221250212300e-01	-9.598108599999999e-02	1.779971490000000e-01	1.030722780000000e+00	-5.229892350000000e-02	1.872823390000000e-01
3.135306025807419e-01	-9.566635499999999e-02	1.794570600000000e-01	1.039033050000000e+00	-5.235015300000000e-02	1.872564000000000e-01
3.137390801402539e-01	-9.533217800000000e-02	1.809067910000000e-01	1.047275260000000e+00	-5.240134550000000e-02	1.872231930000000e-01
3.139475576997658e-01	-9.497931000000000e-02	1.823529330000000e-01	1.055485260000000e+00	-5.245022070000000e-02	1.871821770000000e-01
3.141560352592778e-01	-9.460636100000000e-02	1.838000450000000e-01	1.063693960000000e+00	-5.249435399999999e-02	1.871387590000000e-01
3.143645128187897e-01	-9.420953900000002e-02	1.852484570000000e-01	1.071911600000000e+00	-5.253283070000000e-02	1.871009230000000e-01
3.145729903783017e-01	-9.378459900000000e-02	1.866945510000000e-01	1.080124820000000e+00	-5.256702510000000e-02	1.870739400000000e-01
3.147814679378136e-01	-9.332847800000001e-02	1.881329790000000e-01	1.088306270000000e+00	-5.260018470000000e-02	1.870553470000000e-01
3.149899788537350e-01	-9.284018900000000e-02	1.895596950000000e-01	1.096430280000000e+00	-5.263578400000000e-02	1.870351420000000e-01
3.151984564132469e-01	-9.232126400000000e-02	1.909737070000000e-01	1.104485790000000e+00	-5.267566520000000e-02	1.870004020000000e-01
3.154069339727588e-01	-9.177493200000000e-02	1.923767970000000e-01	1.112479170000000e+00	-5.271892240000001e-02	1.869425850000000e-01
3.156154115322708e-01	-9.120459500000001e-02	1.937717460000000e-01	1.120426720000000e+00	-5.276212809999999e-02	1.868634830000000e-01
3.158238890917827e-01	-9.061230600000000e-02	1.951601050000000e-01	1.128341940000000e+00	-5.280076850000000e-02	1.867760050000000e-01
3.160323666512946e-01	-8.999848800000000e-02	1.965412020000001e-01	1.136227400000000e+00	-5.283121390000000e-02	1.866978170000000e-01
3.162408442108066e-01	-8.936132699999999e-02	1.979130510000000e-01	1.144074400000000e+00	-5.285217400000000e-02	1.866428450000000e-01
3.164493217703185e-01	-8.869830200000001e-02	1.992743330000001e-01	1.151870300000000e+00	-5.286509810000000e-02	1.866129770000000e-01
3.166577993298305e-01	-8.800695700000001e-02	2.006260720000000e-01	1.159609500000000e+00	-5.287308690000000e-02	1.865960840000000e-01
3.168663102457519e-01	-8.728577699999998e-02	2.019718800000000e-01	1.167298900000000e+00	-5.287948610000000e-02	1.865715880000000e-01
3.170747878052639e-01	-8.653461999999998e-02	2.033161900000000e-01	1.174955300000000e+00	-5.288642320000001e-02	1.865205820000000e-01
3.172832653647757e-01	-8.575442599999998e-02	2.046616500000000e-01	1.182595100000000e+00	-5.289431520000000e-02	1.864352920000000e-01
3.174917429242877e-01	-8.494652299999998e-02	2.060071300000000e-01	1.190224500000000e+00	-5.290224180000000e-02	1.863231470000000e-01
3.177002204837996e-01	-8.411243800000000e-02	2.073477500000000e-01	1.197835300000000e+00	-5.290902650000000e-02	1.862028920000000e-01
3.179086980433116e-01	-8.325343900000000e-02	2.086772400000000e-01	1.205408800000000e+00	-5.291395270000000e-02	1.860948980000000e-01
3.181171756028235e-01	-8.237052300000000e-02	2.099912700000000e-01	1.212927600000000e+00	-5.291715060000000e-02	1.860103250000000e-01
3.183256531623355e-01	-8.146463700000001e-02	2.112898800000000e-01	1.220385600000000e+00	-5.291909760000001e-02	1.859462700000000e-01
3.185341307218474e-01	-8.053642599999998e-02	2.125777500000000e-01	1.227791100000000e+00	-5.291998479999999e-02	1.858877320000000e-01
3.187426416377689e-01	-7.958625500000002e-02	2.138616800000000e-01	1.235161600000000e+00	-5.291921240000000e-02	1.858164140000000e-01
3.189511191972808e-01	-7.861391070000000e-02	2.151471600000000e-01	1.242511100000000e+00	-5.291552900000000e-02	1.857211550000000e-01
3.191595967567927e-01	-7.761863639999998e-02	2.164350400000000e-01	1.249840200000000e+00	-5.290775110000000e-02	1.856039850000000e-01
3.193680743163047e-01	-7.659960389999999e-02	2.177213300000000e-01	1.257133900000000e+00	-5.289545290000000e-02	1.854790700000000e-01
3.195765518758166e-01	-7.555659170000002e-02	2.189990400000000e-01	1.264369700000000e+00	-5.287937970000001e-02	1.853649400000000e-01
3.197850294353285e-01	-7.449032350000001e-02	2.202625100000000e-01	1.271531800000000e+00	-5.286111380000000e-02	1.852739300000000e-01
3.199935069948405e-01	-7.340300091000000e-02	2.215103700000000e-01	1.278621100000000e+00	-5.284212740000000e-02	1.852052300000000e-01
3.202019845543524e-01	-7.229755649999998e-02	2.227463200000000e-01	1.285658400000000e+00	-5.282287240000000e-02	1.851446600000000e-01
3.204104621138644e-01	-7.117665659999999e-02	2.239777900000000e-01	1.292673900000000e+00	-5.280225910000001e-02	1.850711600000000e-01
3.206189730297858e-01	-7.004186910000000e-02	2.252112600000000e-01	1.299692000000000e+00	-5.277816519999999e-02	1.849666900000000e-01
3.208274505892978e-01	-6.889285610000001e-02	2.264500800000000e-01	1.306718100000000e+00	-5.274835559999999e-02	1.848251000000000e-01
3.210359281488097e-01	-6.772778310000001e-02	2.276917400000000e-01	1.313735400000000e+00	-5.271175110000001e-02	1.846536900000000e-01
3.212444057083216e-01	-6.654434900000000e-02	2.289301000000001e-01	1.320714400000000e+00	-5.266908580000000e-02	1.844702400000000e-01
